cluster.index	parent.mass	number.of.spectra	RTMean	sum.precursor.intensity.	LibraryID	SpectrumID	Smiles	INCHI	ProteoSAFeClusterLink	MetFragScore	MetFragSMILES	MetFragID	FusionScore	FusionSMILES	FusionID	ConsensusScore	ConsensusSMILES	ConsensusID
94019	183.1	74	221.58155	8451920	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=94019&show=true	"1.0000000,0.4514812,0.3890653,0.2550919"	"[H]C12CCC(C1)(C(O)=O)C(=O)C2(C)C,CCCCC(=O)OCC1=CC=CO1,OCCOCCOC1=CC=CC=C1,CN(C)N=NC1=C(NC=N1)C(N)=O"	"DTXSID80304715,DTXSID8067993,DTXSID0051528,DTXSID0020369"				"1,0.486,0.388,0.255"	"[H]C12CCC(C1)(C(O)=O)C(=O)C2(C)C,CCCCC(=O)OCC1=CC=CO1,OCCOCCOC1=CC=CC=C1,CN(C)N=NC1=C(NC=N1)C(N)=O"	"DTXSID80304715,DTXSID8067993,DTXSID0051528,DTXSID0020369"
94584	185.097	16	427.606	15514	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=94584&show=true									
94596	185.117	166	241.71311	16247600	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=94596&show=true	1	COC(=O)OC1CCCC=CCC1	DTXSID4051405				1	COC(=O)OC1CCCC=CCC1	DTXSID4051405
94714	185.117	19	450.82547	21310.1	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=94714&show=true	1	COC(=O)OC1CCCC=CCC1	DTXSID4051405				1	COC(=O)OC1CCCC=CCC1	DTXSID4051405
94952	185.154	18	756.7075	14406.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=94952&show=true	"0,0,0,0,0,0,0,0"	"COC(=O)CC(C)CCC=C(C)C,COC(=O)CCCCCCCC=C,CCCCCCC1(C)CCC(=O)O1,CCCCCCCC1CCC(=O)O1,OC(=O)CCCCCCCCC=C,CCCCCCCCOC(=O)C=C,CCCCC(CC)COC(=O)C=C,CCCCCCC1CCCC(=O)O1"	"DTXSID0047408,DTXSID30365139,DTXSID3041299,DTXSID4034287,DTXSID8035001,DTXSID8044624,DTXSID9025297,DTXSID9047099"				"1,1,0.439,0.439,0.425,0.419,0.38,0.278"	"CCCCCCCCOC(=O)C=C,CCCCC(CC)COC(=O)C=C,CCCCCCC1(C)CCC(=O)O1,CCCCCCCC1CCC(=O)O1,CCCCCCC1CCCC(=O)O1,COC(=O)CCCCCCCC=C,COC(=O)CC(C)CCC=C(C)C,OC(=O)CCCCCCCCC=C"	"DTXSID8044624,DTXSID9025297,DTXSID3041299,DTXSID4034287,DTXSID9047099,DTXSID30365139,DTXSID0047408,DTXSID8035001"
95188	186.056	33	246.15297	225971	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95188&show=true									
95590	186.111	27	107.73363	3127380	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95590&show=true									
95789	186.113	38	182.70376	1413950	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95789&show=true									
95931	186.149	2	808.2	1177.56	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95931&show=true	1	CCN(CC)CCOC(=O)C(C)=C	DTXSID4026713				1	CCN(CC)CCOC(=O)C(C)=C	DTXSID4026713
95938	187.005	56	137.34334	4191140	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95938&show=true									
95957	187.002	2	144.381	92176.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95957&show=true	0	CCOP(S)(=S)OCC	DTXSID6027133						
95979	187.004	14	138.02114	1185710	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=95979&show=true									
96034	187.003	2	125.819	9838.71	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96034&show=true									
96035	187.003	2	131.533	19433.3	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96035&show=true									
96101	187.003	2	111.641	15017	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96101&show=true									
96131	187.003	2	136.689	12936	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96131&show=true									
96216	187.004	2	108.864	134145	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96216&show=true									
96301	187.005	2	144.847	106046	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96301&show=true									
96433	187.007	4	116.003	388493	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96433&show=true									
96447	187.007	2	133.442	147538	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96447&show=true									
96530	187.007	2	132.249	142759	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96530&show=true									
96574	187.008	2	127.005	168640	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96574&show=true									
96619	187.011	2	126.577	138044	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96619&show=true									
96642	187.011	2	126.004	161624	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96642&show=true									
96655	187.011	2	118.662	179842	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96655&show=true									
96754	187.012	2	114.768	174761	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96754&show=true									
96779	187.097	245	400.46029	37944600	Massbank:PR309132Azelaicacid(Notvalidated)	CCMSLIB00005744459	O=C(O)CCCCCCCC(=O)O	"1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)"	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96779&show=true	"1,0"	"C=CCN1N=NC(=N1)C1=CC=CC=C1,C[Si](C)(O[Si](C)(C)C=C)C=C"	"DTXSID40317306,DTXSID7038810"						
96780	187.096	44	422.17375	6437540	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96780&show=true	"1,0"	"C=CCN1N=NC(=N1)C1=CC=CC=C1,C[Si](C)(O[Si](C)(C)C=C)C=C"	"DTXSID40317306,DTXSID7038810"						
96893	187.097	41	269.06739	147169	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96893&show=true	"1,0"	"C=CCN1N=NC(=N1)C1=CC=CC=C1,C[Si](C)(O[Si](C)(C)C=C)C=C"	"DTXSID40317306,DTXSID7038810"						
96992	187.133	16	248.10031	2297710	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=96992&show=true	1	CC(C)CCOCC(=O)OCC=C	DTXSID9025580				1	CC(C)CCOCC(=O)OCC=C	DTXSID9025580
97172	187.133	28	532.19082	58294.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97172&show=true	0	CC(C)CCOCC(=O)OCC=C	DTXSID9025580				1	CC(C)CCOCC(=O)OCC=C	DTXSID9025580
97295	188	28	47.97607	3280850	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97295&show=true									
97338	188.002	38	149.29995	463430	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97338&show=true									
97432	188.071	30	278.46687	83362.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97432&show=true	1	CC1=CC=C2C=CC=CC2=C1[N+]([O-])=O	DTXSID2025761				1	CC1=CC=C2C=CC=CC2=C1[N+]([O-])=O	DTXSID2025761
97509	188.984	326	59.46928	23018700	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97509&show=true									
97528	188.982	2	57.26	12673.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97528&show=true									
97564	188.982	2	63.459	13185.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97564&show=true									
97585	188.983	2	57.04	126680	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97585&show=true									
97627	188.985	2	56.712	87945.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97627&show=true	0	ClC(Cl)C(=O)C1=CC=CC=C1	DTXSID1051939						
97664	188.986	2	59.543	156808	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97664&show=true	0	ClC(Cl)C(=O)C1=CC=CC=C1	DTXSID1051939						
97675	188.986	2	53.876	397543	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97675&show=true	0	ClC(Cl)C(=O)C1=CC=CC=C1	DTXSID1051939						
97860	189.111	47	376.40762	158411	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97860&show=true	"1,0"	"CCOC(=O)CC1(C)OCC(C)O1,OC(=O)CCCCCCCC(O)=O"	"DTXSID4047549,DTXSID8021640"				"1,0.017"	"CCOC(=O)CC1(C)OCC(C)O1,OC(=O)CCCCCCCC(O)=O"	"DTXSID4047549,DTXSID8021640"
97876	189.128	44	509.16291	94501.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97876&show=true	"1.0000000,0.8264891"	"CC(C)CC=C(C=O)C1=CC=CC=C1,O=C(C1CCCCC1)C1=CC=CC=C1"	"DTXSID9047419,DTXSID5048182"				"1,0.937"	"CC(C)CC=C(C=O)C1=CC=CC=C1,O=C(C1CCCCC1)C1=CC=CC=C1"	"DTXSID9047419,DTXSID5048182"
97885	189.128	6	541.52717	11012.6	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97885&show=true	"1.0000000,0.8356245"	"CC(C)CC=C(C=O)C1=CC=CC=C1,O=C(C1CCCCC1)C1=CC=CC=C1"	"DTXSID9047419,DTXSID5048182"				"1,0.946"	"CC(C)CC=C(C=O)C1=CC=CC=C1,O=C(C1CCCCC1)C1=CC=CC=C1"	"DTXSID9047419,DTXSID5048182"
97915	189.164	79	595.04433	147614	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97915&show=true	0	CC(C)OB(OC(C)C)OC(C)C	DTXSID7027598				1	CC(C)OB(OC(C)C)OC(C)C	DTXSID7027598
97962	190.086	24	443.95983	44560.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=97962&show=true	"1.000000,0.592803"	"CN1C(=O)CC(C1=O)C1=CC=CC=C1,CC(C)N1C(=O)C2=C(C=CC=C2)C1=O"	"DTXSID4023460,DTXSID6044644"				"1,0.602"	"CN1C(=O)CC(C1=O)C1=CC=CC=C1,CC(C)N1C(=O)C2=C(C=CC=C2)C1=O"	"DTXSID4023460,DTXSID6044644"
98085	191.022	19	120.456	95333.9	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98085&show=true									
98087	191.022	8	116.47025	15134.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98087&show=true									
98149	191.069	5	362.9902	4034.28	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98149&show=true	1	CC(=O)C=CC1=CC=C2OCOC2=C1	DTXSID7025926						
98379	192.042	10	360.4875	14875.4	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98379&show=true									
98435	192.066	14	363.37343	35056	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98435&show=true									
98436	192.066	4	363.7455	3875.58	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98436&show=true									
98554	192.16	7	234.50429	24484.8	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98554&show=true	1	CC(O)CN(CC(C)O)CC(C)O	DTXSID5021415						
98744	193.086	16	304.43944	2096770	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98744&show=true	"1.0000000,0.7722338,0.7241539,0.6460624,0.5872191,0.5506880,0.5256973"	"CC(CC1=CC2=C(OCO2)C=C1)C=O,CC(=O)CCC1=CC2=C(OCO2)C=C1,COC1=CC2=C(C=C1OC)C(=O)CC2,COC1=C2OCOC2=CC(CC=C)=C1,COC(=O)CC(=O)C1=CC=C(C)C=C1,C=CC(=O)OCCOC1=CC=CC=C1,CCOC(=O)C1OC1C1=CC=CC=C1"	"DTXSID7043908,DTXSID0047161,DTXSID9057680,DTXSID1025693,DTXSID50303199,DTXSID4040715,DTXSID8025886"				"1,0.926,0.911,0.885,0.866,0.854,0.846"	"CC(CC1=CC2=C(OCO2)C=C1)C=O,CC(=O)CCC1=CC2=C(OCO2)C=C1,COC1=CC2=C(C=C1OC)C(=O)CC2,COC1=C2OCOC2=CC(CC=C)=C1,COC(=O)CC(=O)C1=CC=C(C)C=C1,C=CC(=O)OCCOC1=CC=CC=C1,CCOC(=O)C1OC1C1=CC=CC=C1"	"DTXSID7043908,DTXSID0047161,DTXSID9057680,DTXSID1025693,DTXSID50303199,DTXSID4040715,DTXSID8025886"
98776	193.086	9	304.42056	1234970	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=98776&show=true	"1.0000000,0.9306763,0.8215689,0.8116623,0.7693149,0.7080288,0.5056409"	"COC1=C2OCOC2=CC(CC=C)=C1,CC(CC1=CC2=C(OCO2)C=C1)C=O,CCOC(=O)C1OC1C1=CC=CC=C1,COC(=O)CC(=O)C1=CC=C(C)C=C1,COC1=CC2=C(C=C1OC)C(=O)CC2,CC(=O)CCC1=CC2=C(OCO2)C=C1,C=CC(=O)OCCOC1=CC=CC=C1"	"DTXSID1025693,DTXSID7043908,DTXSID8025886,DTXSID50303199,DTXSID9057680,DTXSID0047161,DTXSID4040715"				"1,0.978,0.942,0.939,0.925,0.905,0.84"	"COC1=C2OCOC2=CC(CC=C)=C1,CC(CC1=CC2=C(OCO2)C=C1)C=O,CCOC(=O)C1OC1C1=CC=CC=C1,COC(=O)CC(=O)C1=CC=C(C)C=C1,COC1=CC2=C(C=C1OC)C(=O)CC2,CC(=O)CCC1=CC2=C(OCO2)C=C1,C=CC(=O)OCCOC1=CC=CC=C1"	"DTXSID1025693,DTXSID7043908,DTXSID8025886,DTXSID50303199,DTXSID9057680,DTXSID0047161,DTXSID4040715"
99382	194.081	31	407.36329	86360.7	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99382&show=true	"1.0000000,0.8506120,0.5824031"	"CN(COC(=O)C1=CC=CC=C1)C=O,CC(=O)NC1=CC=C(CC(O)=O)C=C1,OC(=O)CCNC(=O)C1=CC=CC=C1"	"DTXSID00319624,DTXSID0020020,DTXSID0045626"				"1,0.743,0.561"	"CN(COC(=O)C1=CC=CC=C1)C=O,CC(=O)NC1=CC=C(CC(O)=O)C=C1,OC(=O)CCNC(=O)C1=CC=CC=C1"	"DTXSID00319624,DTXSID0020020,DTXSID0045626"
99476	194.902	278	141.21774	11316400	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99476&show=true									
99609	194.901	2	58.646	89169.3	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99609&show=true									
99618	194.901	2	140.636	52546.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99618&show=true									
99828	194.901	2	120.742	60094.3	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99828&show=true									
99913	194.902	2	58.016	102112	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99913&show=true									
99915	194.902	2	75.15	102849	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99915&show=true									
99934	194.902	2	217.661	147809	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99934&show=true									
99969	194.902	2	155.76	86830.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99969&show=true									
99982	194.902	2	92.422	97699	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99982&show=true									
99987	194.902	2	127.217	159482	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99987&show=true									
99992	194.902	2	165.286	92501.8	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=99992&show=true									
100007	194.902	2	128.425	115249	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=100007&show=true									
100009	194.902	2	140.081	96425.5	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=100009&show=true									
100083	194.903	2	185.114	143898	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=100083&show=true									
100084	194.903	2	190.439	130270	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=100084&show=true									
100225	194.904	2	149	158873	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=100225&show=true									
101018	195.113	28	192.71871	2210380	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=101018&show=true	0	CCCCOP(=O)OCCCC	DTXSID0027438						
101027	195.137	98	305.34949	9768100	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=101027&show=true	"1.0000000,1.0000000,0.9785949,0.3166165"	"CCCCCCC1=C(O)C=C(O)C=C1,CCCCCCOC1=CC=C(O)C=C1,CC(=O)OC1CC(CC=C1C)C(C)=C,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O"	"DTXSID1020699,DTXSID4048195,DTXSID3024738,DTXSID7029247"				"1,0.51,0.484,0.163"	"CC(=O)OC1CC(CC=C1C)C(C)=C,CCCCCCOC1=CC=C(O)C=C1,CCCCCCC1=C(O)C=C(O)C=C1,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O"	"DTXSID3024738,DTXSID4048195,DTXSID1020699,DTXSID7029247"
101585	196.132	22	510.50668	43370.6	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=101585&show=true	1	CC1=CC=C(C=C1)N(CCO)CCO	DTXSID0044650				1	CC1=CC=C(C=C1)N(CCO)CCO	DTXSID0044650
101586	196.132	22	528.63595	27865.6	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=101586&show=true	1	CC1=CC=C(C=C1)N(CCO)CCO	DTXSID0044650				1	CC1=CC=C(C=C1)N(CCO)CCO	DTXSID0044650
102297	197.154	6	995.79967	3090.41	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=102297&show=true	"1.0000000,1.0000000,0.9453704,0.9229805,0.7936447,0.7760739,0.7690485,0.7651752,0.6789545"	"CC(C)=CCC\\C(C)=C/COC(C)=O,CC(C)=CCCC(C)(OC(C)=O)C=C,CCCCC\C=C/C=C/C(=O)OCC,CC(=O)OC(C)(C)C1CCC(C)=CC1,C=COCC1CCC(COC=C)CC1,OCC1CCC2C3CC(CC3CO)C12,[H]C12CCC([H])(C3CCC13)C(CO)C2CO,C=CCOC(=O)CCC1CCCCC1,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C"	"DTXSID2047068,DTXSID7026946,DTXSID0041357,DTXSID2026496,DTXSID0044604,DTXSID9044900,DTXSID30306042,DTXSID8044755,DTXSID7042061"				"1,0.985,0.935,0.927,0.815,0.78,0.755,0.744,0.727"	"CC(C)=CCCC(C)(OC(C)=O)C=C,CC(C)=CCC\\C(C)=C/COC(C)=O,CC(=O)OC(C)(C)C1CCC(C)=CC1,CCCCC\C=C/C=C/C(=O)OCC,C=CCOC(=O)CCC1CCCCC1,C=COCC1CCC(COC=C)CC1,OCC1CCC2C3CC(CC3CO)C12,[H]C12CCC([H])(C3CCC13)C(CO)C2CO,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C"	"DTXSID7026946,DTXSID2047068,DTXSID2026496,DTXSID0041357,DTXSID8044755,DTXSID0044604,DTXSID9044900,DTXSID30306042,DTXSID7042061"
102702	199.005	185	210.60257	13491800	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=102702&show=true									
103769	200.071	5	194.7088	6995.37	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=103769&show=true	1	[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23	DTXSID3020960				1	[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23	DTXSID3020960
103781	200.071	3	161.42633	3635.82	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=103781&show=true	1	[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23	DTXSID3020960				1	[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23	DTXSID3020960
105498	200.126	18	212.89039	1436560	N/A				https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=105498&show=true									
