cluster.index20	cluster.index21	ConsensusSMILES20	ConsensusSMILES21	LibraryID20	LibraryID21	number.of.spectra20	number.of.spectra21	INCHI20	INCHI21	FusionID20	FusionID21	sum.precursor.intensity.20	sum.precursor.intensity.21	FusionScore20	FusionScore21	ConsensusID20	ConsensusID21	parent.mass20	parent.mass21	MetFragID20	MetFragID21	RTMean20	RTMean21	ProteoSAFeClusterLink20	ProteoSAFeClusterLink21	Smiles20	Smiles21	MetFragSMILES20	MetFragSMILES21	MetFragScore20	MetFragScore21	SpectrumID20	SpectrumID21	ConsensusScore20	ConsensusScore21	FusionSMILES20	FusionSMILES21
268706	41880		C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12	N/A	N/A	60	3					5927440	1012017.91				DTXSID0036508,DTXSID9036515,DTXSID6045371	345.2	345.2		DTXSID0036508,DTXSID9036515,DTXSID6045371	228.15582	13.7704	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=268706&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241880%22%2C%22main.cluster%20index_upperinput%22%3A%2241880%22%7D				C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12		1.0000000,0.9636342,0.8507985				1,0.909,0.851		
298649	41328	CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	28	3					133164	1094000.55			DTXSID3040980	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID3040980	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	208.4555	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298649&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	1	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1	1,0.995,0.936,0.873,0.67		
298729	41328	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	50	3			DTXSID2044977		6108600	1094000.55	1		DTXSID2044977	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID2044977	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	227.25848	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298729&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	1	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1	1,0.995,0.936,0.873,0.67	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	
298735	41328	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	5	3					295528	1094000.55			DTXSID2044977	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID2044977	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	209.3788	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298735&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	0	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1	1,0.995,0.936,0.873,0.67		
298739	41328	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	3	3			DTXSID2044977		0	1094000.55	1		DTXSID2044977	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID2044977	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	222.91733	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298739&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	1	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1	1,0.995,0.936,0.873,0.67	CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC	
298744	41328		CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	33	3					3569630	1094000.55				DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2		DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	454.25776	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298744&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D				CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C		1.0000000,0.9801484,0.9648258,0.8688340,0.7012966				1,0.995,0.936,0.873,0.67		
298779	41328	CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1--C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1--CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O--CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C--CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	30	3					5391340	1094000.55			DTXSID4020614--DTXSID0046808--DTXSID9040683--DTXSID60317464--DTXSID8023000	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID4020614--DTXSID0046808--DTXSID9040683--DTXSID60317464--DTXSID8023000	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	463.26783	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298779&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1--C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1--CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O--CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C--CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	1.00000000--0.88048041--0.74932843--0.01486397--0.01481785	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1--0.962--0.921--0.689--0.689	1,0.995,0.936,0.873,0.67		
298781	41328		CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	8	3					1006140	1094000.55				DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2		DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	461.8125	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298781&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D				CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C		1.0000000,0.9801484,0.9648258,0.8688340,0.7012966				1,0.995,0.936,0.873,0.67		
298792	41328	CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1--C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1--CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O--CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C--CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	N/A	N/A	7	3					983546	1094000.55			DTXSID4020614--DTXSID0046808--DTXSID9040683--DTXSID60317464--DTXSID8023000	DTXSID8023000,DTXSID9040683,DTXSID0046808,DTXSID4020614,DTXSID60317464	385.2	385.2	DTXSID4020614--DTXSID0046808--DTXSID9040683--DTXSID60317464--DTXSID8023000	DTXSID9040683,DTXSID8023000,DTXSID0046808,DTXSID4020614,DTXSID60317464	459.06114	12.5192	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=298792&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2241328%22%2C%22main.cluster%20index_upperinput%22%3A%2241328%22%7D			CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1--C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1--CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O--CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C--CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C	1.00000000--0.94658720--0.77767135--0.13081560--0.06977127	1.0000000,0.9801484,0.9648258,0.8688340,0.7012966			1--0.983--0.93--0.726--0.706	1,0.995,0.936,0.873,0.67		
348115	10	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C	N/A	SpectralMatchto1-Myristoyl-sn-glycero-3-phosphocholinefromNIST14	26	6		InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1		DTXSID2022705	4510940	147933736.14		1	DTXSID8023680	DTXSID2022705	468.3	468.3	DTXSID8023680	DTXSID2022705	349.44308	14.7457	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02c30664220649499d8ad28a67b70934&view=cluster_details&protein=348115&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=c4986987084946a58ca80ff39990bdd9&view=view_all_clusters_withID&show=true#%7B%22main.cluster%20index_lowerinput%22%3A%2210%22%2C%22main.cluster%20index_upperinput%22%3A%2210%22%7D		CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C	1	1		CCMSLIB00003139823	1	1		[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C
