,DTXSID,featureid,mz.x,rt.x,det_count_v1,det_count_v2,det_count_v3,det_count_FB,df_v1,df_v2,df_v3,mean_visit1,log_mean_v1,sd_visit1,median_v1,gm_visit1,gsd_visit1,cv_visit1,mean_visit2,median_v2,sd_visit2,gm_visit2,gsd_visit2,cv_visit2,mean_visit3,sd_visit3,median_v3,gm_visit3,gsd_visit3,cv_visit3,mean_allvisit,gm_allvisit,gsd_allvisit,cv_allvisit,mean_FB,log_mean_FB,mean_DIWB,PvalV1_v3,PvalV1_V2,DFv1_min,percent_FBvV1,logFBvV1,meanv1_gt_v3,meanv1_gt_v2,geom_diff1v3,geom_diff1v2,df1v3_difference,df1v2_difference,DB_name,Confidence,score,MatchCategory,theoretical.mz,delta_ppm,Compound,Formula,MonoisotopicMass,Adduct,X,parent_id,is_metab,name_original,name_cleaned,formula_original,formula_cleaned,Molweight_cleaned,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,MC_sum,frag_yn,confirmed_frag,of_interest,acrylate,is_ucsfdrug,sig_dif1v2or3,ubiqui_MC,nitro benzene,nitro,sulfate,aniline,guanidium,nitro_sum,SWGDRUG,STATINS,UOATARGPHARMA,VETDRUGS,DRUGBANK,ANTIBIOTICS,ZINC15PHARMA,PAHLIST,drug_any,of_interest_all,of_interest_cat
900,DTXSID8052017,286.9932-214.6,286.9932,214.6,40,38,36,1,100,100,94.7368421052632,3225.52723216429,11.3570361700689,1436.34366142558,3179.232649945,2623.06195844094,2.30555546885544,44.5305079771969,3139.61506433022,3033.29656390043,1164.09755243389,2912.23031251146,1.50954844449183,37.0777158531131,2373.24284646706,1574.96961466312,2423.04946669465,1853.11254544427,2.59368250304364,66.3636094809137,2731.56980626034,2377.14908309919,2.38794707215243,60.9124884169769,13.3717118735367,NA,33.2817897749095,0.014517341536331,0.387196985321406,1,0.414558951485413,NA,1,1,1,0,5.26315789473685,0,DTXSID8052017,1,9,Unique,286.9924511,2.61,PERFLUORO-3-(1H-PERFLUOROETHOXY)PROPANE,C5HF11O,285.98518,M+H,6170,,0,PERFLUORO-3-(1H-PERFLUOROETHOXY)PROPANE,"1,1,1,2,2,3,3-heptafluoro-3-(1,2,2,2-tetrafluoroethoxy)propane",C5HF11O,C5HF11O,285.9851751,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,yes,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
914,DTXSID9020247,202.08632-272.5,202.08632,272.5,40,38,38,8,100,100,100,108564.835611416,16.4091072593917,81109.5948786872,78395.8719518494,87022.8870302366,1.92320877255358,74.7107425916445,116185.692034634,94329.4087141555,90907.0979411914,88416.7960223949,2.10989312822621,78.2429371028683,105176.567624601,81138.434580141,84556.7848484344,81520.5268434359,2.05324316133398,77.1449728895343,99949.874615447,65660.5189256189,3.04681555229303,84.040592212212,9435.38976788002,12.2736170839796,4201.84933844801,0.87686202890819,0.972089039180892,1,8.69101833456635,74.797591910156,1,0,1,0,0,0,DTXSID9020247,3,481.18811881188,Unique,202.0862546,0.32,Carbaryl,C12H11NO2,201.07898,M+H,6272,,0,Carbaryl,naphthalen-1-yl N-methylcarbamate,C12H11NO2,C12H11NO2,201.0789786,"E2Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,NA,NA,NA,1,-1.285324059,7.610068357,16,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
919,DTXSID9020407,305.10688-505.5,305.10688,505.5,37,36,35,3,92.5,94.7368421052632,92.1052631578947,15873.8236580493,11.3949763135432,33408.9936870476,1557.73877194752,2692.95855900283,6.86186224883656,210.465949520024,1318.30911841144,736.379185250978,1412.35060075479,777.04231425788,3.31449995482318,107.133492519317,4814.57684192614,13840.0562204465,924.35957699666,1168.60945662234,4.58634911536388,287.461529327459,6765.25761157764,1298.08935406349,5.34917139811046,305.147756299758,56.7438172101444,NA,82.651742900651,0.068790016512037,0.033623286009917,1,0.35746785672128,NA,1,1,1,1,0.39473684210526,2.23684210526315,DTXSID9020407,3,540,Unique,305.1083262,4.74,Diazinon,C12H21N2O3PS,304.10105,M+H,6283,,0,Diazinon,diethoxy-(6-methyl-2-propan-2-ylpyrimidin-4-yl)oxy-sulfanylidene-lambda5-phosphane,C12H21N2O3PS,C12H21N2O3PS,304.1010502,"E2Up, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,1,1,2,NA,1,-3.983455718,7.681843139,18,NA,,2,no,notconf,yes,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
921,DTXSID9020825,214.08427-337.9,214.08427,337.9,40,38,38,8,100,100,100,8120.8484121676,12.8431015824735,3882.45684856798,7416.38535313112,7347.82515790052,1.5617492882175,47.808512750353,7923.66119646813,7350.24839779767,3376.8986173265,7287.03041265683,1.51113428586509,42.6179077271969,9541.48494553298,4901.4844058916,8941.68116200776,8365.07375720481,1.70014536007776,51.3702472295606,7948.47489615797,6289.08959020429,2.35889287390121,55.5195716606933,2925.61172169902,9.94427311859674,821.573997535526,0.213284260668884,0.916403567334355,1,36.0259368628963,77.4289065202701,0,1,0,1,0,0,DTXSID9020825,2,10,Multiple,214.0862546,9.27,2-Methoxy-3-aminodibenzofuran,C13H11NO2,213.07898,M+H,6296,,0,2-Methoxy-3-aminodibenzofuran,2-methoxydibenzofuran-3-amine,C13H11NO2,C13H11NO2,213.0789786,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.393628864,10.86443851,8,NA,,1,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
922,DTXSID9020825,214.08717-205,214.08717,205,40,38,38,6,100,100,100,14897.7402443446,13.7570877774549,6472.57960389576,14253.98185941,13845.0992697466,1.45396894902589,43.4467207625857,15323.1509940409,13126.9861644934,7142.75076714735,14008.8651135312,1.51864805028835,46.6141120055865,13329.6130587133,5357.3472947101,12500.528925159,12211.8925283028,1.55592521505149,40.1913189161038,12921.6284459087,10195.8631200385,2.57951133751435,57.309333797265,1926.09101176965,NA,527.313005733685,0.334705870214035,0.822037591215882,1,12.9287461063151,NA,1,0,1,0,0,0,DTXSID9020825,2,10,Multiple,214.0862546,4.28,2-Methoxy-3-aminodibenzofuran,C13H11NO2,213.07898,M+H,6296,,0,2-Methoxy-3-aminodibenzofuran,2-methoxydibenzofuran-3-amine,C13H11NO2,C13H11NO2,213.0789786,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.393628864,10.86443851,8,NA,,1,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
927,DTXSID9022364,291.23194-987.9,291.23194,987.9,40,38,38,0,100,100,100,19468.3324800678,13.9725230251372,13271.8637716666,14811.5695190522,16074.9098368148,1.84724217451171,68.1715487715994,21591.6436086026,18048.8829803834,16980.2094175822,17115.6799496772,1.96726225990063,78.6425050606935,20037.8693903385,11866.4930294962,15481.3748747798,17360.7573448876,1.69144973042048,59.2203332516866,17884.5435794616,16112.9716304665,2.14478677446523,82.7043472029124,0,NA,26.2398316139397,0.551975987116208,0.627790971219025,1,0,NA,0,0,0,0,0,0,DTXSID9022364,3,25714.2857142857,Multiple,291.2318562,0.29,5alpha-Dihydrotestosterone,C19H30O2,290.22458,M+H,6343,,0,5alpha-Dihydrotestosterone,"(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",C19H30O2,C19H30O2,290.2245802,"ERactive, VBtoxcast, MGDev",,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,0.4,NA,NA,NA,NA,NA,1,-7.37412863,46.59255808,43,NA,,1,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
928,DTXSID9022366,289.17741-500.1,289.17741,500.1,40,38,38,8,100,100,100,23356.0387670534,13.8715112988347,25474.4485188434,12579.7160975014,14987.9068795323,2.50911719908905,109.070072938816,18437.9577847687,8349.01634616968,25081.7099344927,9934.84994406961,2.8173957193615,136.033015300709,15969.4727734286,18444.1937984542,8815.88647495976,9549.07515658105,2.71444903997166,115.496573118828,17721.7742453303,9638.92216572198,3.03761185897011,126.187144741595,2331.26519273163,10.5469759582739,2350.24048491206,0.046115420460033,0.03201002934103,1,9.98142371650867,76.0333588104413,1,1,1,1,0,0,DTXSID9022366,3,20571.4285714286,Unique,289.1798206,8.34,Estriol,C18H24O3,288.17254,M+H,6344,,0,Estriol,"(8R,9S,13S,14S,16R,17R)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol",C18H24O3,C18H24O3,288.1725446,"ERactive, VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,1,0.786,NA,NA,NA,NA,NA,1,-4.84937312,12.55050059,34,NA,,2,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,Y,-,-,-,Y,-,Y,-,1,2,1
944,DTXSID9025297,185.15368-439.5,185.15368,439.5,40,38,38,8,100,100,100,6884.47897354081,12.6412066516681,2448.17291635044,6325.52590172781,6388.25705921485,1.53463321548438,35.5607581308553,7436.98845505167,6933.7958686221,2342.01262232118,7077.87294131288,1.38041455902211,31.4914112947202,7126.20522410073,2151.81477067467,7211.05012542666,6611.50542670177,1.61077490413211,30.1958013136818,6546.22096698019,5789.91859088328,1.75555410760033,41.5517612297852,2407.68581395141,11.1112647495638,2392.51469124041,0.376315678736837,0.387196985321406,1,34.9726656614814,87.8971846259442,0,0,0,0,0,0,DTXSID9025297,2,10,Multiple,185.1536059,0.4,2-Ethylhexylacrylate,C11H20O2,184.14633,M+H,6437,,0,"2-Ethylhexyl,acrylate",2-ethylhexyl prop-2-enoate,C11H20O2,C11H20O2,184.1463299,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,1,-4.34934717,15.30710917,21,NA,,1,no,notconf,yes,1,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,3,1
945,DTXSID9025297,185.15367-748.5,185.15367,748.5,37,28,32,3,92.5,73.6842105263158,84.2105263157895,1682.33893971291,9.49416790841432,2404.86337035726,479.344175533288,721.156171231891,4.06750313173487,142.94761380056,1214.41164763323,219.776744805316,1987.52472381615,585.347371686953,4.60438334378374,163.661533359767,1530.13398026856,2181.01424217185,332.899712438735,714.086425193978,4.3652079792596,142.53746863324,1302.27212179717,639.904223227637,4.3225641962881,161.869288478023,39.2035785552754,NA,0,0.420621731431784,0.038538628853311,1,2.33030203544866,NA,1,1,1,1,8.28947368421053,18.8157894736842,DTXSID9025297,2,10,Multiple,185.1536059,0.35,2-Ethylhexylacrylate,C11H20O2,184.14633,M+H,6437,,0,"2-Ethylhexyl,acrylate",2-ethylhexyl prop-2-enoate,C11H20O2,C11H20O2,184.1463299,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,1,-4.34934717,15.30710917,21,NA,,1,no,notconf,yes,1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
946,DTXSID9025401,227.12557-405.2,227.12557,405.2,40,38,38,8,100,100,100,67417.6918353953,15.9200202740675,27873.9655271619,61527.0107411901,62001.7052342386,1.52113923961509,41.345179237548,71883.9435236913,68509.7054291145,29897.354044798,66383.7634373734,1.49678592801618,41.5911434170894,69857.0595679717,23403.5657580924,75607.1726200152,65906.3855207682,1.42347322629231,33.5020768163316,62590.3472476632,51899.4815156273,2.03334668848999,50.7910900558432,9082.26411463618,13.0920237353086,9594.91691053649,0.432606925876661,0.627790971219025,1,13.4716331386888,82.2362252680953,0,0,0,0,0,0,DTXSID9025401,3,27000,Multiple,227.1277851,9.75,16-Hexanedioldiacrylate,C12H18O4,226.12051,M+H,6440,,0,"1,6-Hexanediol,diacrylate",6-prop-2-enoyloxyhexyl prop-2-enoate,C12H18O4,C12H18O4,226.1205091,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,3,NA,1,-2.267966964,22.16326324,21,NA,,1,no,notconf,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
952,DTXSID9027653,223.16942-798.2,223.16942,798.2,40,38,38,8,100,100,100,29330.6961469213,14.6411635831137,19416.8749027094,25405.9577446427,25552.265417602,1.63878632764219,66.199843349942,29948.5287914501,24975.4506567957,20577.5099826655,25651.1434604579,1.69586215673128,68.7095854556303,27283.9651986277,15468.8013861222,22511.5837386204,24145.7582698176,1.6232798471264,56.6955765905326,26271.7164563564,21105.8640730131,2.01796431404883,71.4931444591307,5276.94610672811,12.1343451873097,4315.63702572869,0.670939898934618,0.980061607249088,1,17.9912064831165,82.8782843551098,1,0,1,0,0,0,DTXSID9027653,2,10,Multiple,223.1692559,0.74,Isobornylmethacrylate,C14H22O2,222.16198,M+H,6495,,0,"Isobornyl,methacrylate","[(1S,2S,4S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] 2-methylprop-2-enoate",C14H22O2,C14H22O2,222.1619799,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.007503,17.0601,8,NA,,0,no,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
953,DTXSID9027653,223.16909-359.5,223.16909,359.5,40,38,38,7,100,100,100,13063.0418838268,13.5772266240438,4425.21428895914,13031.6800114934,12222.2868393389,1.48172796758132,33.8758332730905,13402.8530732329,13573.6501447627,4132.46834858009,12685.9706052891,1.42681949431282,30.8327512507999,13337.9714302508,3939.64699512748,12915.5490219168,12724.9495812755,1.38664248017198,29.5370777762522,12083.3956903845,9628.67325867324,2.60147267094159,44.2136823040646,472.129767234664,NA,902.466983973334,0.829823166337576,0.656426900005957,1,3.61424062965918,NA,0,0,0,0,0,0,DTXSID9027653,2,10,Multiple,223.1692559,0.74,Isobornylmethacrylate,C14H22O2,222.16198,M+H,6495,,0,"Isobornyl,methacrylate","[(1S,2S,4S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] 2-methylprop-2-enoate",C14H22O2,C14H22O2,222.1619799,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.007503,17.0601,8,NA,,0,no,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
960,DTXSID9036854,269.12616-159.3,269.12616,159.3,40,38,38,8,100,100,100,125985.149498449,16.6111605251275,74125.3619626872,146034.777246671,100105.417410192,2.12223637835046,58.8365868975688,112238.285915893,97168.923896492,68258.7176239356,93373.2998778198,1.88745091393473,60.8158945647886,110220.836533673,61478.9514415645,109173.861845553,90327.3990621798,2.02310206818127,55.777975721299,102667.751335814,59076.1642008484,4.40588569049012,71.7536484850356,996.131730502554,9.74838772677325,1867.74351879058,0.450399924378529,0.365625144426425,1,0.790673928211526,58.685771605343,1,1,1,1,0,0,DTXSID9036854,3,24300,Multiple,269.1284538,8.52,NN-DIACETYLBENZIDINE,C16H16N2O2,268.12118,M+H,6574,,0,"N,N'-DIACETYLBENZIDINE",N-[4-(4-acetamidophenyl)phenyl]acetamide,C16H16N2O2,C16H16N2O2,268.1211778,MC,,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
963,DTXSID9040683,385.23432-665,385.23432,665,40,38,38,2,100,100,100,15479.3806344053,13.8521787937424,5031.82581898164,14223.2228671719,14788.4045377542,1.35223784271659,32.5066353610921,15231.4767557944,13961.3118501314,4866.77776974267,14556.7046234555,1.35107439158789,31.9521071250772,14881.875740981,5357.61937892324,14196.2334335658,13976.9739061461,1.43554841442273,36.0009683736955,16913.6349861835,13947.9704234505,2.15765139874582,118.432767653671,465.95301843751,NA,160.305970414591,0.493487945124591,0.692940012676937,1,3.01015285716185,NA,1,1,1,1,0,0,DTXSID9040683,3,18529.4117647058,Multiple,385.2373355,7.83,Megestrolacetate,C24H32O4,384.23006,M+H,6595,,0,"Megestrol,acetate","[(8R,9S,10R,13S,14S,17R)-17-acetyl-6,10,13-trimethyl-3-oxo-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate",C24H32O4,C24H32O4,384.2300595,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.393169412,9.501254932,15,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
967,DTXSID9044455,255.15733-584.3,255.15733,584.3,40,38,38,8,100,100,100,11303.416709368,13.4337203765835,2276.92694899757,11095.4894670895,11065.0348655864,1.23929609309375,20.1437052843545,10994.7624575018,11103.8947224641,2518.36851495024,10709.174907418,1.26596532610018,22.905165297427,10827.3412045118,2272.92299555115,10609.498397237,10569.4586262454,1.26010937490816,20.9924389803474,10387.4084311716,9650.08933095099,1.57428594820249,30.1699801885147,4209.74484379672,11.5352129646569,5146.89397453305,0.324785293764291,0.519066454195575,1,37.243118183087,85.8675976668693,1,1,1,1,0,0,DTXSID9044455,2,10,Multiple,255.1590852,6.88,16-Hexanedioldimethacrylate,C14H22O4,254.15181,M+H,6640,,0,"1,6-Hexanediol,dimethacrylate",6-(2-methylprop-2-enoyloxy)hexyl 2-methylprop-2-enoate,C14H22O4,C14H22O4,254.1518092,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.901919,3.466853,2,NA,,0,no,notconf,yes,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
968,DTXSID9044455,255.15704-371.1,255.15704,371.1,40,38,38,8,100,100,100,23038.2831474899,14.3488510374816,11387.4431561744,22490.3773915245,20865.7771914773,1.57531318857966,49.4283496876595,22342.7206058512,20498.4936469886,8225.90198428555,21173.358363289,1.3762389604176,36.8169218485028,17864.873983976,5506.22603680583,16677.8696475186,17084.6064173089,1.35301602929018,30.8215218408184,20644.6781153958,18982.2861069644,1.49938524701648,45.1437907029209,10843.739884863,13.3961285680402,12099.0736277532,0.010954337613811,0.806519634387496,1,47.0683506033935,93.3602874059202,1,1,1,0,0,0,DTXSID9044455,2,10,Multiple,255.1590852,8.02,16-Hexanedioldimethacrylate,C14H22O4,254.15181,M+H,6640,,0,"1,6-Hexanediol,dimethacrylate",6-(2-methylprop-2-enoyloxy)hexyl 2-methylprop-2-enoate,C14H22O4,C14H22O4,254.1518092,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.901919,3.466853,2,NA,,0,no,notconf,yes,1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
995,DTXSID9048196,167.08982-132.5,167.08982,132.5,40,38,38,8,100,100,100,258336.332504796,17.9430355024517,58711.8098321236,255296.655688151,251994.985934778,1.25524859857117,22.7268883408158,246392.262776415,243730.903020183,50304.5905863146,240959.47515386,1.24818123894389,20.4164652004364,254369.450365501,58976.5790446098,249927.230186751,247059.002055323,1.28818167748113,23.1854017689101,229809.735409881,184281.176837778,2.5509244775591,38.0830139972807,10166.7586122306,13.2969145364029,11500.5379666785,0.916403567334355,0.398268042296196,1,3.9354737731449,74.1062711188755,1,1,1,1,0,0,DTXSID9048196,2,10,Unique,167.0888974,5.52,4-tert-Butylbenzenethiol,C10H14S,166.08162,M+H,6800,,0,4-tert-Butylbenzenethiol,4-tert-butylbenzenethiol,C10H14S,C10H14S,166.0816214,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0.0234,NA,NA,NA,NA,NA,1,-2.209686337,8.932503971,5,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
1009,DTXSID90583413,455.06853-131.5,455.06853,131.5,40,38,38,0,100,100,100,12291.1288394808,13.5141344612006,3834.50498434463,11895.9660136373,11699.2989418335,1.39019168636594,31.1973378069855,11494.4422858673,11796.9012178889,3880.72678928052,10707.6170732927,1.52124860537313,33.7617667109604,11858.0293681043,3593.31503310283,11314.3351611874,10964.8027131707,1.62420649694997,30.3028009254903,10634.5738029998,10878.757356592,1.53871906308649,46.9309508100182,0,NA,0,0.663667627255052,0.324785293764291,1,0,NA,1,1,1,1,0,0,DTXSID90583413,2,10,Unique,455.0675078,2.25,4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL,C15H11F13O,454.06023,M+H,6879,,0,4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL,"[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]methanol",C15H11F13O,C15H11F13O,454.0602318,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1010,DTXSID90583413,455.06848-112.6,455.06848,112.6,40,36,36,0,100,94.7368421052632,94.7368421052632,4526.4260318124,12.0146759051798,1812.50256226024,4687.37862522149,4137.87946475935,1.57099364542862,40.0426859849625,4190.41713572483,3998.24771195486,2134.42560757384,4091.80949917399,1.48340760696763,50.9358743638454,4254.17128371844,2682.15629716397,4129.73357076804,3613.1896298919,2.17933016109131,63.0476799894992,3849.53045477461,3779.80574645461,1.8669588779654,63.9500468507464,0,NA,0,0.432604016133204,0.339735569879593,1,0,NA,1,1,1,1,5.26315789473685,5.26315789473685,DTXSID90583413,2,10,Unique,455.0675078,2.14,4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL,C15H11F13O,454.06023,M+H,6879,,0,4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL,"[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]methanol",C15H11F13O,C15H11F13O,454.0602318,PFAS,0,NA,0,0,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
