"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"33","495.24815-890.4",7434,495.24815,890.4,100,100,8.33333333333333,0,165535.582215779,104748.357780898,63.2784543231052,144061.157791472,139597.926348613,180301.237378033,123432.15036928,68.458848183323,154209.231821291,150236.435715106,8.53741592636725,29.5744762996316,346.410161513775,0,NA,3,27692.3076923077,"Unique",495.246282732,3.77,"C25H36NO9","494.23901","M+H",172918.409796906,0.00493725100548548,"0","DTXSID2041208","DTXSID2041208-BTMR0165","Decyl,beta-D-glucopyranoside","CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","(2R,3R,4S,5S,6R)-2-decoxy-6-(hydroxymethyl)oxane-3,4,5-triol","C16H32O6","320.219889","ERactive, VBtoxcast","","","","","","","","","","","","1","0.000123","","","","","","1","-0.580009812","5.341239765","1","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"34","472.23916-347.2",7449,472.23916,347.2,94.1666666666667,83.75,33.3333333333333,10.4166666666667,3366.35660020449,2567.90588015487,76.2814575258868,2877.95858274402,NA,2107.10390006881,1890.59934747966,89.7250177088051,1825.11723692521,NA,203.084753435363,350.984328398855,172.826528068521,0,NA,1,9,"Unique",472.2415317,5.02,"C22H35N2O9","471.23426","M+H",2736.73025013665,7.42070773782776,"1","DTXSID20880124","DTXSID20880124-BTMR0244","N,N-DIETHYL-2H-PERFLUOROPROPANAMINE","CCN(CC)C(F)(F)C(F)C(F)(F)F","N,N-diethyl-1,1,2,3,3,3-hexafluoropropan-1-amine","C7H11F6N","223.079569","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,"nurses1",1.57200681698547,0.422830347592355,3.71781927654119,0.000262896772260233,"1","1","pos"
"35","569.24045-199.1",7459,569.24045,199.1,9.16666666666667,10,0,-0.833333333333334,5746.24131852429,38408.1567090853,668.404868157347,0,NA,1387.1845862817,8354.27752808959,602.246998035276,0,NA,0,0,NA,0,NA,3,25961.5384615385,"Unique",569.239266224,2.08,"C28H37FO11","568.23199","M+H",3566.712952403,0,"0","DTXSID30198146","DTXSID30198146-BTMR0244","PROXYMETACAINE","CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N","2-(diethylamino)ethyl 3-amino-4-propoxybenzoate","C16H26N2O3","294.194343","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"36","352.06114-125.1",7466,352.06114,125.1,80.8333333333333,86.25,0,-5.41666666666667,1575.58503074938,1696.13792241501,107.651309787343,923.37479157217,NA,1953.08177156958,1865.80398749701,95.5312785494677,1279.25802057366,NA,0,0,NA,0,NA,1,9,"Unique",352.059782136,3.86,"C14H13N3O6S","351.05251","M+H",1764.33340115948,0,"0","DTXSID3020257","DTXSID3020257-BTMR0166","Catechol","Oc1ccccc1O","benzene-1,2-diol","C6H6O2","110.036779","E2Up, P4Up, VBtoxcast","","","","","","","","","","","","","","1","3","1","2","","1","-2.807518971","9.701733113","25","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"37","427.06711-836.2",7475,427.06711,836.2,0,2.5,50,-2.5,0,0,NA,0,NA,72.1365948674814,454.194709563941,629.631479553921,0,NA,4017.42464795422,5320.80592626234,132.443204105193,1076.164535605,NA,3,26213.5922330095,"Unique",427.069343776,5.23,"C18H18O10S","426.06207","M+H",36.0682974337407,11138.3817196651,"0","DTXSID3020627","DTXSID3020627-BTMR0165","Fluconazole","OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","C13H12F2N6O","306.104065","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-0.5675585","4.784401","1","","","0",0,"nurses1",-0.274224563677405,0.163367070132111,-1.67857918646424,0.0948441097332471,"0","1","pos"
"38","709.77599-198.6",7493,709.77599,198.6,96.6666666666667,85,0,11.6666666666667,26502.2986807744,25228.3394192385,95.1930235302191,25578.9146916093,NA,16073.9840296758,18679.3819250917,116.208787383426,7268.79938377761,NA,0,0,NA,0,NA,3,509.433962264151,"Multiple",709.780080728,5.76,"C17H19Br4N3O6S","708.7728","M+H",21288.1413552251,0,"1","DTXSID3022877","DTXSID3022877-BTMR0502","Cytarabine","Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1","4-amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one","C9H13N3O5","243.085521","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-2.905647426","4.479904214","23","","","0",0,"nurses1",2.05466890588576,0.459819044265029,4.4684293343481,1.33746827010408e-05,"1","1","pos"
"39","709.77599-198.6",7491,709.77599,198.6,96.6666666666667,85,0,11.6666666666667,26502.2986807744,25228.3394192385,95.1930235302191,25578.9146916093,NA,16073.9840296758,18679.3819250917,116.208787383426,7268.79938377761,NA,0,0,NA,0,NA,3,509.433962264151,"Multiple",709.780080728,5.76,"C17H19Br4N3O6S","708.7728","M+H",21288.1413552251,0,"1","DTXSID3022877","DTXSID3022877-BTMR0171","Cytarabine","Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1","4-amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one","C9H13N3O5","243.085521","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-2.905647426","4.479904214","23","","","0",0,"nurses1",2.05466890588576,0.459819044265029,4.4684293343481,1.33746827010408e-05,"1","1","pos"
"40","709.77599-198.6",7492,709.77599,198.6,96.6666666666667,85,0,11.6666666666667,26502.2986807744,25228.3394192385,95.1930235302191,25578.9146916093,NA,16073.9840296758,18679.3819250917,116.208787383426,7268.79938377761,NA,0,0,NA,0,NA,3,509.433962264151,"Multiple",709.780080728,5.76,"C17H19Br4N3O6S","708.7728","M+H",21288.1413552251,0,"1","DTXSID3022877","DTXSID3022877-BTMR0501","Cytarabine","Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1","4-amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one","C9H13N3O5","243.085521","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-2.905647426","4.479904214","23","","","0",0,"nurses1",2.05466890588576,0.459819044265029,4.4684293343481,1.33746827010408e-05,"1","1","pos"
"41","489.24553-509.3",7506,489.24553,509.3,96.6666666666667,85,0,11.6666666666667,1870.58834011952,1833.976309448,98.0427531869904,1355.62526252577,NA,1591.73710801335,1732.16744544505,108.822457975298,1167.68699292953,NA,0,0,NA,0,NA,2,10,"Multiple",489.248294,5.65,"C27H36O8","488.24102","M+H",1731.16272406643,0,"1","DTXSID3025881","DTXSID3025881-BTMR1242","1,2-Phenylenediamine","Nc1ccccc1N","benzene-1,2-diamine","C6H8N2","108.068748","E2Up, VBtoxcast","","","","","","","","","","","","","","1","3","","","","1","-2.10056","15.05225","21","","","0",0,"nurses1",1.1660363006594,0.38107235222056,3.05988165728831,0.00252759310298145,"1","1","pos"
"42","489.25228-1173.8",7506,489.25228,1173.8,0,2.5,0,-2.5,0,0,NA,0,NA,73.7304697004696,463.352420581016,628.440890805915,0,NA,0,0,NA,0,NA,2,10,"Multiple",489.248294,8.15,"C27H36O8","488.24102","M+H",36.8652348502348,0,"0","DTXSID3025881","DTXSID3025881-BTMR1242","1,2-Phenylenediamine","Nc1ccccc1N","benzene-1,2-diamine","C6H8N2","108.068748","E2Up, VBtoxcast","","","","","","","","","","","","","","1","3","","","","1","-2.10056","15.05225","21","","","0",0,"nurses1",-0.30399198475431,0.163145340138511,-1.86332005864354,0.0639285775841515,"0","1","pos"
"43","328.13906-148.2",7525,328.13906,148.2,100,100,0,0,7619.555523053,4098.49182233409,53.7891194563001,6501.17810789393,6844.30091108594,7523.70977960526,4221.36542309943,56.1074994485089,6332.76839357956,6437.22770210264,0,0,NA,0,NA,3,765.957446808511,"Unique",328.139078012,0.05,"C15H21NO7","327.1318","M+H",7571.63265132913,0,"0","DTXSID30378880","DTXSID30378880-BTMR0224","2,2-DIFLUOROETHYL,TRIFLATE","O=S(=O)(OCC(F)F)C(F)(F)F","2,2-difluoroethyl trifluoromethanesulfonate","C3H3F5O3S","213.972306","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"44","328.13889-144.3",7525,328.13889,144.3,100,100,0,0,11399.9044571474,5687.64760669017,49.892063815712,9364.03089678854,10298.6075127104,11371.9017082151,5909.29027873505,51.9639584509086,9751.92347557094,9874.07482324725,0,0,NA,0,NA,3,765.957446808511,"Unique",328.139078012,0.57,"C15H21NO7","327.1318","M+H",11385.9030826812,0,"0","DTXSID30378880","DTXSID30378880-BTMR0224","2,2-DIFLUOROETHYL,TRIFLATE","O=S(=O)(OCC(F)F)C(F)(F)F","2,2-difluoroethyl trifluoromethanesulfonate","C3H3F5O3S","213.972306","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"45","329.14363-277",7526,329.14363,277,95.8333333333333,90,0,5.83333333333334,3149.62002538117,2741.91823222543,87.055524480087,2797.94605438613,NA,1991.83533980396,1656.80366851568,83.1797506253074,1488.81875933075,NA,0,0,NA,0,NA,2,10,"Unique",329.146903044,9.94,"C15H22NO7","328.13963","M+H",2570.72768259257,0,"0","DTXSID30379357","DTXSID30379357-BTMR0165","3(PERFLUORO-2-BUTYL)PROPANOL","OCCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F","4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan-1-ol","C7H7F9O","278.035319","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,"nurses1",1.23028634065021,0.354001771105724,3.47536775538554,0.000629349478266946,"1","1","pos"
"46","329.15007-506.9",7526,329.15007,506.9,100,100,83.3333333333333,0,11323.7737475316,12730.6682278677,112.424254596599,8212.73118565108,8305.83684775577,9880.85044399644,5364.329452083,54.2901593591303,8853.49613790969,8478.76113748575,2791.08525361336,2993.1599542296,107.240004595153,1942.32851074033,NA,2,10,"Unique",329.146903044,9.62,"C15H22NO7","328.13963","M+H",10602.312095764,26.325250835886,"0","DTXSID30379357","DTXSID30379357-BTMR0165","3(PERFLUORO-2-BUTYL)PROPANOL","OCCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F","4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan-1-ol","C7H7F9O","278.035319","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"47","469.23007-917.7",7532,469.23007,917.7,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,49090.9090909091,"Multiple",469.230632668,1.2,"C23H34NO9","468.22336","M+H",0,NA,"0","DTXSID30382104","DTXSID30382104-BTMR0167","9-CHLORO-PERFLUORONONANOIC,ACID","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl","9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid","C9HClF16O2","479.940958","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"48","469.23025-920.7",7532,469.23025,920.7,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,49090.9090909091,"Multiple",469.230632668,0.82,"C23H34NO9","468.22336","M+H",0,NA,"0","DTXSID30382104","DTXSID30382104-BTMR0167","9-CHLORO-PERFLUORONONANOIC,ACID","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl","9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid","C9HClF16O2","479.940958","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"49","469.22994-914.3",7532,469.22994,914.3,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,49090.9090909091,"Multiple",469.230632668,1.48,"C23H34NO9","468.22336","M+H",0,NA,"0","DTXSID30382104","DTXSID30382104-BTMR0167","9-CHLORO-PERFLUORONONANOIC,ACID","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl","9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid","C9HClF16O2","479.940958","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"50","336.14002-357.7",7552,336.14002,357.7,100,100,0,0,52514.5302954727,27123.866006986,51.6502115783454,46103.5290068545,46640.6402872741,68825.9482971863,40624.2480540772,59.0246107160981,58646.8471502311,59636.7073748933,0,0,NA,0,NA,3,51428.5714285714,"Unique",336.140140632,0.36,"C12H21N3O8","335.13286","M+H",60670.2392963295,0,"0","DTXSID3065586","DTXSID3065586-BTMR0229","1H,1H-PERFLUOROBUTYL,METHACRYLATE","C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F","2,2,3,3,4,4,4-heptafluorobutyl 2-methylprop-2-enoate","C8H7F7O2","268.033427","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.341560089969133,0.101900738242848,-3.3518902400406,0.00096481770619714,"0","1","pos"
"51","369.16944-566",7560,369.16944,566,100,100,100,0,16657.3209233137,9966.24203951487,59.8310021485272,14083.675172905,13679.4680068672,22271.3983444137,11970.4257196952,53.7479754732046,23933.5961680941,18328.3818169209,16854.7346795592,16286.6869105212,96.6297436308686,12853.9409324254,11849.1922804297,3,20593.2203389831,"Unique",369.173020996,9.7,"C19H28O5S","368.16574","M+H",19464.3596338637,86.5928034448957,"0","DTXSID30869884","DTXSID30869884-BTMR0224","2H,3H-DECAFLUOROPENTANE","FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F","1,1,1,2,2,3,4,5,5,5-decafluoropentane","C5H2F10","251.999682","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.421241773514764,0.069858779785648,-6.02990454180972,8.13924846028933e-09,"0","1","pos"
"52","329.09509-323.4",7570,329.09509,323.4,65,65,41.6666666666667,0,2026.09445916291,2914.70937958727,143.858513920989,627.620635473363,NA,2198.41528648464,2928.69497202715,133.218459225248,689.333336468864,NA,563.811114237169,922.323665930951,163.587350912521,0,NA,2,10,"Unique",329.097941472,8.66,"C13H16N2O8","328.09067","M+H",2112.25487282377,26.692380805515,"0","DTXSID4020379","DTXSID4020379-BTMR0157","Dehydroepiandrosterone","C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O","(3S,8R,9S,10R,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one","C19H28O2","288.20893","ERactive, VBtoxcast","","","","","","","","","","","","1","0.365","","","","","","1","-1.780093912","8.703754295","23","","","0",0,NA,0,NA,NA,NA,"0","1","pos"
"53","425.13705-565.6",7573,425.13705,565.6,100,100,100,0,114563.876213195,46064.4006046697,40.2084864158638,99550.8681589838,106764.999489784,162216.041155329,60455.679261948,37.2686195713895,154176.806044659,151478.497147813,69582.9934679923,24027.7163395169,34.5310184888345,76594.1135231177,64924.1499000525,3,45849.0566037735,"Unique",425.13432698,6.41,"C22H20N2O7","424.12705","M+H",138389.958684262,50.2803773695363,"0","DTXSID4020402","DTXSID4020402-BTMR1242","2,4-Diaminotoluene","Cc1ccc(N)cc1N","4-methylbenzene-1,3-diamine","C7H10N2","122.084398","VBtoxcast, pellizzari, MC","","","","","","","","","1","Aromatic amine","","","","","","","","","1","-2.592573","6.252791","5","","1","0",1,"nurses1",-0.498632068344542,0.0752860928116138,-6.62316305339759,3.37095061044987e-10,"0","1","pos"
"54","473.19394-332.5",7574,473.19394,332.5,93.3333333333333,97.5,100,-4.16666666666667,10586.0514314945,9169.95952203927,86.6230395854468,8595.29569081252,NA,11874.9886257431,13150.21579769,110.73876541812,7530.37864843944,NA,3581.96731256406,2566.73947343022,71.6572556211543,2548.09514111257,2791.90482162527,3,26732.6732673267,"Unique",473.192527616,2.98,"C17H28N8O6S","472.18525","M+H",11230.5200286188,31.8949372196132,"0","DTXSID4020666","DTXSID4020666-BTMR0165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"0","1","pos"
"55","419.16999-506.3",7580,419.16999,506.3,100,97.5,100,2.5,14971.5853491155,17893.8890900056,119.518999977265,8033.78132832382,7916.9587337113,9266.42383250333,14832.9843978112,160.072371671393,5906.69326004791,NA,12505.8701934223,7396.39038149031,59.1433484203327,12400.6499376183,10395.0630017877,3,40909.0909090909,"Unique",419.170043792,0.13,"C22H26O8","418.16277","M+H",12119.0045908094,103.192222593152,"0","DTXSID4020957","DTXSID4020957-BTMR1242","2-Nitro-1,4-phenylenediamine","Nc1ccc(N)c([N+](=O)[O-])c1","2-nitrobenzene-1,4-diamine","C6H7N3O2","153.053826","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-3.8599991","6.836896849","11","","1","0",0,"nurses1",1.02270351740317,0.285389427545108,3.58353680513102,0.000428702892165258,"1","1","pos"
"56","419.17017-503.1",7580,419.17017,503.1,100,97.5,100,2.5,12658.2649394363,14957.1684624307,118.161284615179,7597.32707175023,6876.48645090731,7944.70607052923,12307.7548386619,154.917686436724,4880.77128244465,NA,11630.5025653712,6478.34123897541,55.7013009761425,11347.608719445,9797.92471710191,3,40909.0909090909,"Unique",419.170043792,0.3,"C22H26O8","418.16277","M+H",10301.4855049828,112.90121759377,"0","DTXSID4020957","DTXSID4020957-BTMR1242","2-Nitro-1,4-phenylenediamine","Nc1ccc(N)c([N+](=O)[O-])c1","2-nitrobenzene-1,4-diamine","C6H7N3O2","153.053826","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-3.8599991","6.836896849","11","","1","0",0,"nurses1",0.983685615194298,0.279181981879049,3.52345666641361,0.000531185772117065,"1","1","pos"
"57","357.11875-357.7",7585,357.11875,357.7,100,100,8.33333333333333,0,78373.4945925167,36533.241207058,46.6142812656287,72207.937553899,70812.0691723811,107574.660977549,69507.8158797834,64.6135579216838,88046.2142815008,91774.8897683604,9.63480733744308,33.3759516591777,346.410161513775,0,NA,3,50467.2897196262,"Unique",357.11800822,2.08,"C16H20O9","356.11073","M+H",92974.0777850327,0.0103628963760414,"0","DTXSID4021268","DTXSID4021268-BTMR0239","Simazine","CCNc1nc(Cl)nc(NCC)n1","6-chloro-2-N,4-N-diethyl-1,3,5-triazine-2,4-diamine","C7H12ClN5","201.078123","E2Up, P4Up, pesticidemammarytumors, VBtoxcast, MC","","","","","","","","","1","Hormone or EDC","","","","1","2","1","3","1","1","-2.604307114","4.649695806","12","","","0",1,"nurses1",-0.362717923956928,0.0954075493110439,-3.80177382792225,0.000192313054868364,"0","1","pos"
"58","261.04056-204.7",7586,261.04056,204.7,100,97.5,100,2.5,50416.142072714,84445.0251803053,167.496007644758,7776.13687006714,15134.2899045462,56614.6391382485,74614.7814908338,131.794148344972,8796.73782017032,NA,8904.6267614747,5714.26302299875,64.1718420778863,12237.0690283463,5126.07281310409,3,26470.5882352941,"Unique",261.042735104,8.33,"C10H12O6S","260.03546","M+H",53515.3906054813,16.6393754408337,"0","DTXSID4021478","DTXSID4021478-BTMR0163","Lynestrenol","C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol","C20H28O","284.214016","VBtoxcast, MC","","","","","","","","","1","","","","","","","","","","1","-5.226565853","30.33827633","39","","","0",1,NA,0,NA,NA,NA,"0","1","pos"
"59","313.07778-832.7",7589,313.07778,832.7,53.3333333333333,60,58.3333333333333,-6.66666666666666,6949.05658623532,13782.5749627148,198.337354023212,353.351501443678,NA,13730.9360867616,47829.0503987014,348.330587925574,1237.90487823684,NA,96420.8768046628,109599.339794558,113.667644836494,63544.8034033865,NA,3,106578.947368422,"Multiple",313.077874724,0.3,"C11H12N4O7","312.0706","M+H",10339.9963364984,932.503974535401,"0","DTXSID4022369","DTXSID4022369-BTMR0164","Fulvestrant","C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O","(7R,8R,9S,13S,14S,17S)-13-methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol","C32H47F5O3S","606.316607","ERactive, VBtoxcast, MGDev","","","","","","","","","","","1","1","0","","","","","","1","-6.038797079","22.47999783","37","","","0",1,NA,0,NA,NA,NA,"0","1","pos"
"60","313.07766-835.7",7589,313.07766,835.7,53.3333333333333,60,58.3333333333333,-6.66666666666666,7177.77536316632,14147.3053427768,197.098747550328,353.350348249134,NA,13468.6507326018,45085.0859016579,334.740923918432,1252.53946572876,NA,108948.680579566,122622.195283685,112.550417895271,72842.780905377,NA,3,106578.947368422,"Multiple",313.077874724,0.69,"C11H12N4O7","312.0706","M+H",10323.2130478841,1055.37568656395,"0","DTXSID4022369","DTXSID4022369-BTMR0164","Fulvestrant","C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O","(7R,8R,9S,13S,14S,17S)-13-methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol","C32H47F5O3S","606.316607","ERactive, VBtoxcast, MGDev","","","","","","","","","","","1","1","0","","","","","","1","-6.038797079","22.47999783","37","","","0",1,NA,0,NA,NA,NA,"0","1","pos"
"61","313.07766-835.7",7590,313.07766,835.7,53.3333333333333,60,58.3333333333333,-6.66666666666666,7177.77536316632,14147.3053427768,197.098747550328,353.350348249134,NA,13468.6507326018,45085.0859016579,334.740923918432,1252.53946572876,NA,108948.680579566,122622.195283685,112.550417895271,72842.780905377,NA,3,106578.947368422,"Multiple",313.077874724,0.69,"C11H12N4O7","312.0706","M+H",10323.2130478841,1055.37568656395,"0","DTXSID4022369","DTXSID4022369-BTMR0512","Fulvestrant","C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O","(7R,8R,9S,13S,14S,17S)-13-methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol","C32H47F5O3S","606.316607","ERactive, VBtoxcast, MGDev","","","","","","","","","","","1","1","0","","","","","","1","-6.038797079","22.47999783","37","","","0",1,NA,0,NA,NA,NA,"0","1","pos"
"62","313.07778-832.7",7590,313.07778,832.7,53.3333333333333,60,58.3333333333333,-6.66666666666666,6949.05658623532,13782.5749627148,198.337354023212,353.351501443678,NA,13730.9360867616,47829.0503987014,348.330587925574,1237.90487823684,NA,96420.8768046628,109599.339794558,113.667644836494,63544.8034033865,NA,3,106578.947368422,"Multiple",313.077874724,0.3,"C11H12N4O7","312.0706","M+H",10339.9963364984,932.503974535401,"0","DTXSID4022369","DTXSID4022369-BTMR0512","Fulvestrant","C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O","(7R,8R,9S,13S,14S,17S)-13-methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol","C32H47F5O3S","606.316607","ERactive, VBtoxcast, MGDev","","","","","","","","","","","1","1","0","","","","","","1","-6.038797079","22.47999783","37","","","0",1,NA,0,NA,NA,NA,"0","1","pos"
