"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"33","707.76155-203.8",7493,707.76155,203.8,93.3333333333333,80,0,13.3333333333333,55660.0880850997,64083.3019636732,115.133310363604,43194.6271975048,NA,31150.1763317961,39589.2449813036,127.091559802483,13221.5547040587,NA,0,0,NA,0,NA,3,519.230769230769,"Multiple",707.765528728,5.62,"C17H19Br4N3O6S","708.7728","M-H",43405.1322084479,0,"1","DTXSID3022877","DTXSID3022877-BTMR0502","Cytarabine","Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1","4-amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one","C9H13N3O5","243.085521","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-2.905647426","4.479904214","23","","","0",0,"nurses1",2.28969918305436,0.510000413001155,4.48960260557511,1.22253667816049e-05,"1","1","neg"
"34","473.34934-1003.7",7504,473.34934,1003.7,100,100,91.6666666666667,0,107732.658332468,246604.059732761,228.903717359065,21560.4723525864,33257.7043050345,107124.268527469,419849.646382313,391.927666954995,16961.2902747246,23046.1509807162,2838.43870203562,3074.46061016222,108.315201873387,1633.42831503694,NA,3,26470.588235294,"Unique",473.34837794,2.03,"C26H50O7","474.35565","M-H",107428.463429969,2.64216634159155,"0","DTXSID3025833","DTXSID3025833-BTMR0233","Pentabromotoluene","Cc1c(Br)c(Br)c(Br)c(Br)c1Br","1,2,3,4,5-pentabromo-6-methylbenzene","C7H3Br5","481.615161","pellizzari","","","","","","","","","","","","","","","","","","","","","","","","1","0",0,"nurses1",0.539138829444853,0.259901368539659,2.07439780896184,0.0393623282175818,"1","1","neg"
"35","562.25002-535.9",7510,562.25002,535.9,72.5,72.5,0,0,4235.07112430352,5626.76193299653,132.861096492727,2883.93702246369,NA,6669.36514535962,8162.96228684701,122.394892301355,2733.15133305192,NA,0,0,NA,0,NA,3,42519.6850393699,"Unique",562.244641144,9.57,"C32H37NO8","563.25192","M-H",5452.21813483157,0,"0","DTXSID3032416","DTXSID3032416-BTMR0214","Cybutryne","CSc1nc(NC2CC2)nc(NC(C)(C)C)n1","2-N-tert-butyl-4-N-cyclopropyl-6-methylsulfanyl-1,3,5-triazine-2,4-diamine","C11H19N5S","253.136117","E2Up, VBtoxcast","","","","","","","","","","","","","","1","1","","","","1","-3.92900244","6.001327863","11","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"36","399.13161-227.7",7513,399.13161,227.7,11.6666666666667,22.5,0,-10.8333333333333,174.010041045649,955.84959269328,549.307147420604,0,NA,618.222577552464,1455.4439441972,235.423939054326,0,NA,0,0,NA,0,NA,2,10,"Multiple",399.13100836,1.51,"C19H20N4O6","400.13828","M-H",396.116309299057,0,"0","DTXSID3032626","DTXSID3032626-BTMR0214","Methiocarb","CNC(=O)Oc1cc(C)c(SC)c(C)c1","(3,5-dimethyl-4-methylsulfanylphenyl) N-methylcarbamate","C11H15NO2S","225.08235","E2Up, VBtoxcast","","","","","","","","","","","","","","1","1","","","","1","-1.090212284","12.98068028","4","","","0",0,"nurses1",-1.3166353581787,0.518350706638867,-2.54004738744573,0.0118673151521429,"0","1","neg"
"37","399.1303-330.4",7513,399.1303,330.4,63.3333333333333,53.75,0,9.58333333333333,2020.48374267811,3768.10818111195,186.495347699131,414.605323064241,NA,709.619605089817,1399.64756366631,197.239133984912,100.004083566543,NA,0,0,NA,0,NA,2,10,"Multiple",399.13100836,1.77,"C19H20N4O6","400.13828","M-H",1365.05167388396,0,"0","DTXSID3032626","DTXSID3032626-BTMR0214","Methiocarb","CNC(=O)Oc1cc(C)c(SC)c(C)c1","(3,5-dimethyl-4-methylsulfanylphenyl) N-methylcarbamate","C11H15NO2S","225.08235","E2Up, VBtoxcast","","","","","","","","","","","","","","1","1","","","","1","-1.090212284","12.98068028","4","","","0",0,"nurses1",1.85095926623973,0.659941761005144,2.80473122873838,0.00554836786683334,"1","1","neg"
"38","322.98093-219.1",7518,322.98093,219.1,94.1666666666667,88.75,50,5.41666666666667,3206.40473853938,3161.35483033776,98.595002444322,2469.82940697842,NA,3456.30826870881,3805.5278390881,110.103831696406,1768.41060769181,NA,1477.30141544784,2182.27187873702,147.720150804531,157.391964283911,NA,2,10,"Multiple",322.982965864,6.3,"C6H7F7O5S","323.99024","M-H",3331.35650362409,44.3453414199509,"0","DTXSID3037044","DTXSID3037044-BTMR0166","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"39","322.98093-219.1",7519,322.98093,219.1,94.1666666666667,88.75,50,5.41666666666667,3206.40473853938,3161.35483033776,98.595002444322,2469.82940697842,NA,3456.30826870881,3805.5278390881,110.103831696406,1768.41060769181,NA,1477.30141544784,2182.27187873702,147.720150804531,157.391964283911,NA,2,10,"Multiple",322.982965864,6.3,"C6H7F7O5S","323.99024","M-H",3331.35650362409,44.3453414199509,"0","DTXSID3037044","DTXSID3037044-BTMR0167","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"40","322.98371-57.1",7519,322.98371,57.1,99.1666666666667,100,100,-0.833333333333329,3722.29040753703,3072.64535147167,82.5471689487222,2659.23439934151,NA,4595.58287048179,3533.00190442915,76.8782111867075,2999.90398067464,3185.04837525895,3441.71958949552,3360.38737127838,97.6368726125924,2256.22374136055,2301.6645682363,2,10,"Multiple",322.982965864,2.3,"C6H7F7O5S","323.99024","M-H",4158.93663900941,82.754797397329,"0","DTXSID3037044","DTXSID3037044-BTMR0167","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.456762500189,0.147323144099053,-3.1004123824692,0.00222021160329115,"0","1","neg"
"41","322.98371-57.1",7518,322.98371,57.1,99.1666666666667,100,100,-0.833333333333329,3722.29040753703,3072.64535147167,82.5471689487222,2659.23439934151,NA,4595.58287048179,3533.00190442915,76.8782111867075,2999.90398067464,3185.04837525895,3441.71958949552,3360.38737127838,97.6368726125924,2256.22374136055,2301.6645682363,2,10,"Multiple",322.982965864,2.3,"C6H7F7O5S","323.99024","M-H",4158.93663900941,82.754797397329,"0","DTXSID3037044","DTXSID3037044-BTMR0166","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.456762500189,0.147323144099053,-3.1004123824692,0.00222021160329115,"0","1","neg"
"42","322.98551-296",7518,322.98551,296,83.3333333333333,86.25,100,-2.91666666666666,3503.44208651123,6869.66685112912,196.083356924276,842.06642619149,NA,10465.7920786295,28489.0428649107,272.211053409741,1644.39619189366,NA,2601.95207928827,2890.3829240183,111.085171284512,1230.8907826578,990.988420692505,2,10,"Multiple",322.982965864,7.88,"C6H7F7O5S","323.99024","M-H",6984.61708257037,37.2526088191901,"0","DTXSID3037044","DTXSID3037044-BTMR0166","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"43","322.98551-296",7519,322.98551,296,83.3333333333333,86.25,100,-2.91666666666666,3503.44208651123,6869.66685112912,196.083356924276,842.06642619149,NA,10465.7920786295,28489.0428649107,272.211053409741,1644.39619189366,NA,2601.95207928827,2890.3829240183,111.085171284512,1230.8907826578,990.988420692505,2,10,"Multiple",322.982965864,7.88,"C6H7F7O5S","323.99024","M-H",6984.61708257037,37.2526088191901,"0","DTXSID3037044","DTXSID3037044-BTMR0167","AMOXICILLIN","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O","(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C16H19N3O5S","365.104542","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"44","326.12385-135.6",7525,326.12385,135.6,97.5,96.25,0,1.25,64824.2424213209,81350.6420679588,125.494165499422,39489.2357570086,NA,73113.0686123244,82286.2923830825,112.546626676823,56558.10161603,NA,0,0,NA,0,NA,3,26470.5882352941,"Unique",326.124526012,2.07,"C15H21NO7","327.1318","M-H",68968.6555168227,0,"0","DTXSID30378880","DTXSID30378880-BTMR0224","2,2-DIFLUOROETHYL,TRIFLATE","O=S(=O)(OCC(F)F)C(F)(F)F","2,2-difluoroethyl trifluoromethanesulfonate","C3H3F5O3S","213.972306","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"45","327.13426-502",7526,327.13426,502,82.5,71.25,0,11.25,3425.48698201522,5022.00108750801,146.60692374179,2416.81337862183,NA,4671.78993613691,9930.74950276322,212.568408222886,643.797452424001,NA,0,0,NA,0,NA,2,10,"Unique",327.132351044,5.84,"C15H22NO7","328.13963","M-H",4048.63845907607,0,"1","DTXSID30379357","DTXSID30379357-BTMR0165","3(PERFLUORO-2-BUTYL)PROPANOL","OCCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F","4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan-1-ol","C7H7F9O","278.035319","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,"nurses1",1.40632360583618,0.409062777256436,3.4379163395612,0.000717317945335879,"1","1","neg"
"46","327.13484-602.8",7526,327.13484,602.8,76.6666666666667,81.25,0,-4.58333333333333,5431.30317183241,5749.70718063667,105.862386958172,4032.85440668436,NA,4383.4773587924,4986.17089402043,113.749210635687,3090.29064604448,NA,0,0,NA,0,NA,2,10,"Unique",327.132351044,7.61,"C15H22NO7","328.13963","M-H",4907.3902653124,0,"0","DTXSID30379357","DTXSID30379357-BTMR0165","3(PERFLUORO-2-BUTYL)PROPANOL","OCCCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F","4,5,5,6,6,6-hexafluoro-4-(trifluoromethyl)hexan-1-ol","C7H7F9O","278.035319","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"47","229.05412-384.6",7528,229.05412,384.6,100,100,91.6666666666667,0,1545862.3180727,2105691.15381953,136.214663440713,450696.720656966,472406.878557841,1959358.66301913,2833047.54349364,144.59055388707,503049.276305056,590393.559895104,3306.61866449322,3654.32401344219,110.51543538064,2328.4453761437,NA,3,54000,"Multiple",229.054003928,0.51,"C10H14O4S","230.06128","M-H",1752610.49054591,0.188668199941178,"0","DTXSID30382048","DTXSID30382048-BTMR0165","3-(PERFLUORO-1-PROPYL)-1,2-PROPANEDIOL","OCC(O)CC(F)(F)C(F)(F)C(F)(F)F","4,4,5,5,6,6,6-heptafluorohexane-1,2-diol","C6H7F7O2","244.033427","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"48","463.23235-595.5",7559,463.23235,595.5,93.3333333333333,92.5,75,0.833333333333329,7889.87424036942,8871.98581700361,112.44774690589,4295.96001637242,NA,5054.24546286827,4672.52599137603,92.4475478229816,3812.96006877438,NA,962.465845633841,776.9174899473,80.7215646634872,1049.59452772029,NA,2,10,"Multiple",463.233742112,3.01,"C25H36O8","464.24102","M-H",6472.05985161885,14.8710900037969,"0","DTXSID30858955","DTXSID30858955-BTMR0502","MANNITOL","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol","C6H14O6","182.079038","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"49","463.23231-452.5",7559,463.23231,452.5,74.1666666666667,70,0,4.16666666666667,2005.13472461714,2366.75045658395,118.034485539911,606.6234916664,NA,1171.17795560413,1423.34297303435,121.530888301269,574.880172941223,NA,0,0,NA,0,NA,2,10,"Multiple",463.233742112,3.09,"C25H36O8","464.24102","M-H",1588.15634011063,0,"0","DTXSID30858955","DTXSID30858955-BTMR0502","MANNITOL","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol","C6H14O6","182.079038","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","","","0",0,"nurses1",0.919461038037378,0.418958899492013,2.19463302761255,0.0293771259629979,"1","1","neg"
"50","367.1585-445.8",7560,367.1585,445.8,100,100,33.3333333333333,0,5281756.17281052,3100884.65828056,58.7093488761054,4619700.29523883,4429927.2237599,5098192.49592248,2944952.13000028,57.7646319230912,5258010.85991774,3964373.92959207,1663.88987144737,3046.83250386146,183.115034002287,0,NA,3,54000,"Unique",367.158468996,0.08,"C19H28O5S","368.16574","M-H",5189974.3343665,0.0320596936372031,"0","DTXSID30869884","DTXSID30869884-BTMR0224","2H,3H-DECAFLUOROPENTANE","FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F","1,1,1,2,2,3,4,5,5,5-decafluoropentane","C5H2F10","251.999682","PFAS","0","","0","0","","1","","","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"51","417.15443-556.9",7580,417.15443,556.9,100,100,100,0,103123.001258619,107420.902319261,104.167742412639,56582.7114177418,50403.1076694804,74422.4147174366,83817.6655977264,112.624222038429,47593.4738010259,42110.0734289904,47722.5361827471,23307.9279512703,48.8405055884199,51918.775120795,42134.5468159717,2,10,"Unique",417.155491792,2.55,"C22H26O8","418.16277","M-H",88772.7079880279,53.7581169532229,"0","DTXSID4020957","DTXSID4020957-BTMR1242","2-Nitro-1,4-phenylenediamine","Nc1ccc(N)c([N+](=O)[O-])c1","2-nitrobenzene-1,4-diamine","C6H7N3O2","153.053826","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-3.8599991","6.836896849","11","","1","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"52","417.15654-595.7",7580,417.15654,595.7,100,98.75,100,1.25,42393.9194876881,21986.9405403746,51.8634294872406,39014.6091902257,37033.1998236687,33560.6029532476,29578.2161876959,88.1337448820587,30136.0880601822,NA,52067.553372218,21592.3802263872,41.4699343985469,52498.5238284492,48161.3225788948,2,10,"Unique",417.155491792,2.51,"C22H26O8","418.16277","M-H",37977.2612204679,137.101917565757,"0","DTXSID4020957","DTXSID4020957-BTMR1242","2-Nitro-1,4-phenylenediamine","Nc1ccc(N)c([N+](=O)[O-])c1","2-nitrobenzene-1,4-diamine","C6H7N3O2","153.053826","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-3.8599991","6.836896849","11","","1","0",0,"nurses1",0.752275155794041,0.19641418169847,3.8300450063678,0.000172890574067903,"1","1","neg"
"53","259.0277-307.5",7586,259.0277,307.5,100,100,91.6666666666667,0,75634.8447940615,106559.159618774,140.886333420678,30617.6411518564,35212.9541188123,204674.985550554,453880.886106215,221.756891730234,37406.8577825746,51436.6088744957,711.639246625371,603.758920832947,84.8405879377792,439.010722512862,NA,3,23142.8571428571,"Unique",259.028183104,1.87,"C10H12O6S","260.03546","M-H",140154.915172308,0.507751901351782,"0","DTXSID4021478","DTXSID4021478-BTMR0163","Lynestrenol","C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol","C20H28O","284.214016","VBtoxcast, MC","","","","","","","","","1","","","","","","","","","","1","-5.226565853","30.33827633","39","","","0",1,"nurses1",-0.510854760022166,0.278493737872401,-1.83434918115188,0.068133890721337,"0","1","neg"
"54","307.02762-350",7616,307.02762,350,94.1666666666667,90,0,4.16666666666667,90442.1656067644,223194.086340235,246.781006229623,23861.5838150323,NA,36192.8327146136,63022.1214729729,174.128734188652,17548.3383323581,NA,0,0,NA,0,NA,3,23893.8053097345,"Multiple",307.028183,1.83,"C14H12O6S","308.03546","M-H",63317.499160689,0,"0","DTXSID4027319","DTXSID4027319-BTMR0171","2,6-Toluenediamine","Cc1c(N)cccc1N","2-methylbenzene-1,3-diamine","C7H10N2","122.084398","VBtoxcast, pellizzari","","","","","","","","","","","","","","","","","","","1","-2.544044","4.600166","1","","1","0",0,"nurses1",1.19389599825012,0.434187826335606,2.74972241466598,0.00652847889168571,"1","1","neg"
"55","293.01213-354.7",7655,293.01213,354.7,83.3333333333333,73.75,0,9.58333333333334,17851.7087719974,47851.2245479508,268.048426955135,3212.2526265537,NA,4946.30899977152,14730.2720173864,297.80331188502,1242.43581578486,NA,0,0,NA,0,NA,3,25000,"Unique",293.01253304,1.38,"C13H10O6S","294.01981","M-H",11399.0088858845,0,"0","DTXSID4042096","DTXSID4042096-BTMR0502","L-Glucitol","OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO","(2R,3S,4S,5S)-hexane-1,2,3,4,5,6-hexol","C6H14O6","182.079038","ERactive, exposurepred, VBtoxcast","","","","","","","1","0.330336534","","","","1","7.22E-05","","","","","","1","-2.483363","5.51642","2","","","0",0,"nurses1",2.14500417037621,0.611835543931953,3.50585086409228,0.000565324963063183,"1","1","neg"
"56","444.08287-74.2",7656,444.08287,74.2,100,100,0,0,19310.4661058598,7950.94628169901,41.1742846501581,19405.8039214268,17300.308084467,19303.3942057741,7445.89949903161,38.5730064861048,19151.6699041489,17673.341290291,0,0,NA,0,NA,3,15619.8347107438,"Unique",444.084725598,4.18,"C13H24N3O10PS","445.092","M-H",19306.9301558169,0,"0","DTXSID40432760","DTXSID40432760-BTMR0166","Secoisolariciresinol,diglucoside","COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O","(2R,3R,4S,5S,6R)-2-[(2R,3R)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","C32H46O16","686.278585","MGDev","","","","","","","","","","","1","","","","","","","","","","","","","","0",1,NA,NA,NA,NA,NA,"0","1","neg"
"57","325.03801-340.3",7669,325.03801,340.3,78.3333333333333,80,83.3333333333333,-1.66666666666667,5289.56499844683,10604.7733667483,200.484791657957,1815.8697011239,NA,6260.72266109924,15099.692783195,241.181307663033,1470.60292608182,NA,705.665741053265,696.633277403715,98.7200081959386,514.625365343113,NA,2,10,"Unique",325.035217792,8.59,"C9H11F5O7","326.04249","M-H",5775.14382977304,12.2190158696186,"0","DTXSID4048729-BTMR0501__DTXSID7022910","DTXSID4048729-BTMR0501__DTXSID7022910-BTMR0501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","neg"
"58","325.03561-146.7",7669,325.03561,146.7,80.8333333333333,82.5,0,-1.66666666666667,9120.44143736667,15814.5613030838,173.396884478543,3782.54015866562,NA,9797.41046953907,11130.274806639,113.604251258472,7363.38794809937,NA,0,0,NA,0,NA,2,10,"Unique",325.035217792,1.21,"C9H11F5O7","326.04249","M-H",9458.92595345287,0,"0","DTXSID4048729-BTMR0501__DTXSID7022910","DTXSID4048729-BTMR0501__DTXSID7022910-BTMR0501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nurses1",-0.95227083079572,0.558888038219659,-1.70386690298326,0.0900071215370211,"0","1","neg"
"59","381.15467-209.1",7702,381.15467,209.1,55.8333333333333,58.75,0,-2.91666666666666,6381.95465693736,16145.9878503271,252.994399337763,112.027385586909,NA,11400.2379430574,49017.8264610949,429.971959409375,304.918169912536,NA,0,0,NA,0,NA,3,25961.5384615385,"Unique",381.155491792,2.16,"C19H26O8","382.16277","M-H",8891.09629999738,0,"0","DTXSID5020106","DTXSID5020106-BTMR0501","L-Ascorbic,acid","O=C1O[C@H]([C@@H](O)CO)C(O)=C1O","(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one","C6H8O6","176.032088","ERactive","","","","","","","","","","","","1","0","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"60","477.17703-422.7",7723,477.17703,422.7,56.6666666666667,53.75,83.3333333333333,2.91666666666666,1127.23818622522,2198.55633226535,195.03919926876,167.429308200385,NA,1091.1446564224,2402.05847735756,220.141157565059,110.447182568971,NA,8176.85022397526,7403.71935401238,90.5448816012797,4924.94964986221,NA,2,10,"Multiple",477.17662116,0.86,"C24H30O10","478.1839","M-H",1109.19142132381,737.190178969854,"0","DTXSID5021255","DTXSID5021255-BTMR0502","Albuterol","CC(C)(C)NCC(O)c1ccc(O)c(CO)c1","4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol","C13H21NO3","239.152144","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-3.367727342","3.945864786","6","","","0",0,NA,NA,NA,NA,NA,"0","1","neg"
"61","349.00156-314.9",7721,349.00156,314.9,62.5,72.5,0,-10,13872.7698249957,53418.9647853023,385.063440532641,220.230973483695,NA,23434.7106219764,47699.436100878,203.541818246933,1887.94743284721,NA,0,0,NA,0,NA,3,23592.2330097088,"Unique",349.00236228,2.3,"C15H10O8S","350.00964","M-H",18653.740223486,0,"0","DTXSID5021255","DTXSID5021255-BTMR0197","Albuterol","CC(C)(C)NCC(O)c1ccc(O)c(CO)c1","4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol","C13H21NO3","239.152144","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-3.367727342","3.945864786","6","","","0",0,"nurses1",-2.427548587158,0.845845340575291,-2.86996744050979,0.00456051382512632,"0","1","neg"
