,DTXSID,Compound,Formula,CASRN,SMILES,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most comon and haz,Phthalate,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin
83,DTXSID0021545,2-Chloropropanoic acid,C3H5ClO2,598-78-7,CC(Cl)C(O)=O,107.9978071,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.777715829,1.111330112,1,,
84,DTXSID0021547,"1-Chloropropan-2-one, 1-Chloropropan-2-one","C3H5ClO, C3H5ClO","78-95-5, 78-95-5","CC(=O)CCl, CC(=O)CCl","92.0028925, 92.0028925","exposurepred, VBtoxcast",,,,,,,,1,1.520914151,,,,,,,,,,,1,-1.979201,1.17763,1,,
85,DTXSID0021597,Heptanal,C7H14O,111-71-7,CCCCCCC=O,114.1044651,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.001417395,4.514190058,4,,
86,DTXSID0021599,Heptanenitrile,C7H13N,629-08-3,CCCCCCC#N,111.1047994,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.295303669,4.306946882,11,,
87,DTXSID0021620,Isovaleronitrile,C5H9N,625-28-5,CC(C)CC#N,83.07349929,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.726565671,1.330143146,1,,
88,DTXSID0021626,4-Isopropylbenzyl alcohol,C10H14O,536-60-7,CC(C)C1=CC=C(CO)C=C1,150.1044651,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.703797132,4.912837893,3,,
89,DTXSID0021751,"2,2,2-Trifluoroethanol",C2H3F3O,75-89-8,OCC(F)(F)F,100.0135992,exposurepred,,,,,,,,1,0.530154303,,,,,,,,,,,,,,,,
90,DTXSID0021757,1-Ethynylcyclohexanol,C8H12O,78-27-3,OC1(CCCCC1)C#C,124.088815,exposurepred,,,,,,,,1,34.6503152,,,,,,,,,,,,,,,,
91,DTXSID0021759,2-Methyl-1-propanol,C4H10O,78-83-1,CC(C)CO,74.07316494,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.964471,1.722977,4,,
92,DTXSID0021832,"N,N,4-Trimethylaniline, N,N,4-Trimethylaniline","C9H13N, C9H13N","99-97-8, 99-97-8","CN(C)C1=CC=C(C)C=C1, CN(C)C1=CC=C(C)C=C1","135.104799423, 135.104799423","VBtoxcast, pellizzari",,,,,,,,,,,,,,,,,,,,1,-1.800078,7.220973,3,,1
93,DTXSID0021834,"4-Nitrophenol, 4-Nitrophenol","C6H5NO3, C6H5NO3","100-02-7, 100-02-7","OC1=CC=C(C=C1)[N+]([O-])=O, OC1=CC=C(C=C1)[N+]([O-])=O","139.026943, 139.026943025","P4Up, VBtoxcast",,,,,,,,,,,,,,,,,1,3,,1,-4.801966456,9.43323045,9,,
94,DTXSID0021836,"1,4-Dinitrobenzene",C6H4N2O4,100-25-4,[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,168.0171066,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.844756802,6.154330002,6,,
95,DTXSID0021886,"2,4,4-Trimethyl-2-pentanamine",C8H19N,107-45-9,CC(C)(C)CC(C)(C)N,129.1517496,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.762865997,2.407660331,1,,
96,DTXSID0021888,2-Pentanone,C5H10O,107-87-9,CCCC(C)=O,86.07316494,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.924646551,2.179451727,3,,
97,DTXSID0021915,Diethyl decanedioate,C14H26O4,110-40-7,CCOC(=O)CCCCCCCCC(=O)OCC,258.1831093,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.348091477,3.579394152,1,,
98,DTXSID0021917,n-Hexane,C6H14,110-54-3,CCCCCC,86.10955045,exposurepred,,,,,,,,1,1.111162965,,,,,,,,,,,,,,,,
99,DTXSID0021919,Pentan-1-amine,C5H13N,110-58-7,CCCCCN,87.10479942,exposurepred,,,,,,,,1,1.137484773,,,,,,,,,,,,,,,,
100,DTXSID0021961,"Benzophenone, Benzophenone","C13H10O, C13H10O","119-61-9, 119-61-9","O=C(C1=CC=CC=C1)C1=CC=CC=C1, O=C(C1=CC=CC=C1)C1=CC=CC=C1","182.0731649, 182.073164942","exposurepred, VBtoxcast",,,,,,,,1,0.235930288,,,,,,,,,,,1,-2.414958034,4.866122859,6,,
101,DTXSID0021963,"4-(Diethylamino)benzaldehyde, 4-(Diethylamino)benzaldehyde","C11H15NO, C11H15NO","120-21-8, 120-21-8","CCN(CC)C1=CC=C(C=O)C=C1, CCN(CC)C1=CC=C(C=O)C=C1","177.1153641, 177.115364107","E2Up, VBtoxcast",,,,,,,,,,,,,,,1,3,,,,1,-3.643251545,4.924430304,9,,
102,DTXSID0021965,"1,2,4-Trichlorobenzene",C6H3Cl3,120-82-1,ClC1=CC(Cl)=C(Cl)C=C1,179.9300332,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.430038372,3.970390518,2,,
103,DTXSID0021969,4-Hydroxy-3-methoxybenzaldehyde,C8H8O3,121-33-5,COC1=C(O)C=CC(C=O)=C1,152.0473441,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.346173877,6.404791328,5,,
104,DTXSID0022012,"3-Methoxyphenol, 3-Methoxyphenol","C7H8O2, C7H8O2","150-19-6, 150-19-6","COC1=CC=CC(O)=C1, COC1=CC=CC(O)=C1","124.0524295, 124.052429498","E2Up, VBtoxcast",,,,,,,,,,,,,,,1,2,,,,1,-2.582733377,2.265952747,5,,
105,DTXSID0022018,Disulfoton,C8H19O2PS3,298-04-4,CCOP(=S)(OCC)SCCSCC,274.0284804,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.535487287,5.589435204,12,,
106,DTXSID0022062,3-Methyl-2-butanone,C5H10O,563-80-4,CC(C)C(C)=O,86.07316494,exposurepred,,,,,,,,1,0.977076909,,,,,,,,,,,,,,,,
107,DTXSID0022191,Tetrahydrofurfuryl methacrylate,C9H14O3,2455-24-5,CC(=C)C(=O)OCC1CCCO1,170.0942943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.834301351,1.849892954,2,,
108,DTXSID0022193,"Benzyl methacrylate, Benzyl methacrylate","C11H12O2, C11H12O2","2495-37-6, 2495-37-6","CC(=C)C(=O)OCC1=CC=CC=C1, CC(=C)C(=O)OCC1=CC=CC=C1","176.0837296, 176.083729626","exposurepred, VBtoxcast",,,,,,,,1,47.67365058,,,,,,,,,,,1,-1.276259843,2.205313819,1,,
109,DTXSID0022220,"2,3,4,5-Tetrachlorophenol",C6H2Cl4O,4901-51-3,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,229.8859755,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.58403702,5.372535252,6,,
110,DTXSID0022224,"5-Chloro-1,3-benzothiazole-2(3H)-thione",C7H4ClNS2,5331-91-9,[H]N1C(=S)SC2=CC=C(Cl)C=C12,200.9473692,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.95161881,5.040300545,2,,
111,DTXSID0022301,Flucythrinate,C26H23F2NO4,70124-77-5,CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1,451.1595146,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.847367,5.519451,5,,
112,DTXSID0022305,4-tert-Butylstyrene,C12H16,1746-23-2,CC(C)(C)C1=CC=C(C=C)C=C1,160.1252005,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.202927297,2.90649208,1,,
113,DTXSID0022353,2-Chloro-4-phenylphenol,C12H9ClO,92-04-6,OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,204.0341926,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.798331,20.98675,7,,
114,DTXSID00223797,DICHLOROMETHYL((PERFLUOROHEXYL)ETHYL)SILANE,C9H7Cl2F13Si,73609-36-6,C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,459.9486483,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
115,DTXSID0022432,Chrysene,C18H12,218-01-9,C1=CC2=C(C=C1)C1=C(C=C2)C2=C(C=CC=C2)C=C1,228.0939004,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.170924507,6.410029383,1,,
116,DTXSID0022436,"Diphenolic acid, Diphenolic acid","C17H18O4, C17H18O4","126-00-1, 126-00-1","CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1, CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","286.1205091, 286.12050906","ERactive, VBtoxcast",,,,,,,,,,,,,1,0.174,,,,,,1,-0.770813549,6.026605379,8,,
117,DTXSID0022480,3-Ethylphenol,C8H10O,620-17-7,CCC1=CC=CC(O)=C1,122.0731649,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-6.707494138,3.548816539,1,,
118,DTXSID0022519,Folic acid,C19H19N7O6,59-30-3,NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2,441.1396814,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.528810038,6.617004048,8,,
119,DTXSID0022563,Albendazole,C12H15N3O2S,54965-21-8,CCCSC1=CC=C2NC(NC(=O)OC)=NC2=C1,265.0884979,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.119280298,8.644095784,38,,
120,DTXSID0022569,Alfacalcidol,C27H44O2,41294-56-8,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CCCC(C)C,400.3341307,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.9253753,6.806531394,4,,
121,DTXSID0022640,"Aztreonam, AZTREONAM","C13H17N5O8S2, C13H17N5O8S2","78110-38-0, 78110-38-0","C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O, C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O","435.051854875, 435.0518549","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-3.811722,2.105137,2,,
122,DTXSID0022644,Benactyzine,C20H25NO3,302-40-9,CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,327.1834437,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.738691601,6.902589259,1,,
123,DTXSID00226440,PERFLUOROHEX-1-ENE,C6F12,755-25-9,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,299.980838,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
124,DTXSID0022690,Bromperidol,C21H23BrFNO2,10457-90-6,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,419.08962,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.049011763,10.49625231,2,,
125,DTXSID0022692,Brotizolam,C15H10BrClN4S,57801-81-7,CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl,391.949808,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.321378163,3.998802867,3,,
126,DTXSID0022725,Candesartan,C24H20N6O3,139481-59-7,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,440.1596885,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.231013307,19.34196803,8,,
127,DTXSID0022727,Canthaxanthin,C40H52O2,514-78-3,C\\C(\\C=C\\C=C(/C)\\C=C\\C1=C(C)C(=O)CCC1(C)C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)C(=O)CCC1(C)C,564.3967309,exposurepred,,,,,,,,1,0.306499346,,,,,,,,,,,,,,,,
128,DTXSID0022773,CEFTRIAXONE,C18H18N8O7S3,73384-59-5,[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,554.0460585,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
129,DTXSID0022777,"Celecoxib, CELECOXIB","C17H14F3N3O2S, C17H14F3N3O2S","169590-42-5, 169590-42-5","CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F, CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F","381.075882366, 381.0758824","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-4.636047702,22.96444668,7,,
130,DTXSID0022800,CHLOROTHIAZIDE,C7H6ClN3O4S2,58-94-6,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O,294.9488257,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
131,DTXSID0022808,"Chlorpromazine, CHLORPROMAZINE","C17H19ClN2S, C17H19ClN2S","50-53-3, 50-53-3","CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2, CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2","318.0957475, 318.0957475","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-0.318762009,18.54692229,1,,
132,DTXSID0022850,Clortermine,C10H14ClN,10389-73-8,CC(C)(N)CC1=CC=CC=C1Cl,183.0814772,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.537552167,2.532284595,2,,
133,DTXSID0022854,Cloxazolam,C17H14Cl2N2O2,24166-13-0,ClC1=CC2=C(NC(=O)CN3CCOC23C2=C(Cl)C=CC=C2)C=C1,348.0432331,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.482284838,2.506048618,5,,
134,DTXSID0022858,Cortisone acetate,C23H30O6,50-04-4,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,402.2042387,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.207128088,5.692195666,9,,
135,DTXSID0022933,Digitoxin,C41H64O13,71-63-6,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,764.4346921,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.402657,5.098039,121,,
136,DTXSID0023030,Etizolam,C17H15ClN4S,40054-69-1,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,342.0705954,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.88535848,3.712819646,1,,
137,DTXSID0023036,Etretinate,C23H30O3,54350-48-0,CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(C)=C(OC)C=C1C,354.2194948,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.243856232,10.74044934,2,,
138,DTXSID0023038,Famciclovir,C14H19N5O4,104227-87-4,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,321.1437041,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.201612357,1.221352916,1,,
139,DTXSID0023084,Fursultiamine,C17H26N4O3S2,804-30-8,CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCO)SSCC1CCCO1,398.1446331,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.510286,4.158386,2,,
140,DTXSID0023111,GRANISETRON,C18H24N4O,109889-09-0,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=CC=CC=C12,312.1950114,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
141,DTXSID0023113,"2-Methoxyphenol, 2-Methoxyphenol","C7H8O2, C7H8O2","90-05-1, 90-05-1","COC1=C(O)C=CC=C1, COC1=C(O)C=CC=C1","124.0524295, 124.052429498","exposurepred, VBtoxcast",,,,,,,,1,2.182838193,,,,,,,,,,,1,-1.548352,4.859137,2,,
142,DTXSID00231231,Behentrimonium methosulfate,C26H57NO4S,81646-13-1,COS([O-])(=O)=O.CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C,479.4008305,pellizzari,,,,,,,,,,,,,,,,,,,,,,,,,1
143,DTXSID0023163,Iopromide,C18H24I3N3O8,73334-07-3,COCC(=O)NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I,790.86975,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.7575415,3.941641,1,,
144,DTXSID0023169,Irbesartan,C25H28N6O,138402-11-6,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,428.2324595,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.167978268,3.358114755,2,,
145,DTXSID0023242,MECLIZINE,C25H27ClN2,569-65-3,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,390.1862766,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
146,DTXSID0023244,"(2R,3R,4R,5S)-6-(Methylamino)hexane-1,2,3,4,5-pentol, (2R,3R,4R,5S)-6-(Methylamino)hexane-1,2,3,4,5-pentol","C7H17NO5, C7H17NO5","6284-40-8, 6284-40-8","CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO, CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","195.1106727, 195.110672651","exposurepred, VBtoxcast",,,,,,,,1,0.131868295,,,,,,,,,,,1,-8.15677429,2.493323629,6,,
147,DTXSID0023294,Methyldigoxin,C42H66O14,30685-43-9,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@H](CC[C@]65O)C5=CC(=O)OC5)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,794.4452568,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.798414127,4.160780513,27,,
148,DTXSID0023296,"Methylene blue, Methylene blue","C16H18N3S, C16H18ClN3S","61-73-4, 61-73-4","[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1, [Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1","284.1215952, 319.0909965","P4Up, VBtoxcast",,,,,,,,,,,,,,,,,1,1,,1,-4.713223485,531.0156463,51,,
149,DTXSID0023298,Methylperone,C16H22FNO,3575-80-2,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,263.1685425,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.498050256,2.536029695,1,,
150,DTXSID0023321,MIDODRINE,C12H18N2O4,42794-76-3,COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,254.1266571,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
151,DTXSID0023323,Miglitol,C8H17NO5,72432-03-2,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,207.1106727,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.1431534,2.57239,2,,
152,DTXSID0023325,MIRTAZAPINE,C17H19N3,61337-67-5,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,265.1578976,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
153,DTXSID0023329,MODAFINIL,C15H15NO2S,68693-11-8,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,273.0823499,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
154,DTXSID0023371,Nisoldipine,C20H24N2O6,63675-72-9,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,388.1634365,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.93642269,6.672649807,7,,
155,DTXSID0023373,Nitrendipine,C18H20N2O6,39562-70-4,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC,360.1321364,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.281407202,5.050984691,8,,
156,DTXSID0023377,Nomifensine,C16H18N2,24526-64-5,CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1,238.1469986,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.654661872,5.086957316,3,,
157,DTXSID0023406,OXYBUTYNIN,C22H31NO3,5633-20-5,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,357.2303939,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
158,DTXSID00234323,"1-(2,2-Diethoxyethoxy)butane",C10H22O3,85168-88-3,CCCCOCC(OCC)OCC,190.1568946,exposurepred,,,,,,,,1,1.504948156,,,,,,,,,,,,,,,,
159,DTXSID0023458,Phenoxybenzamine,C18H22ClNO,59-96-1,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,303.138992,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.624368963,4.277168189,1,,
160,DTXSID0023537,PSEUDOEPHEDRINE,C10H15NO,90-82-4,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,165.1153641,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
161,DTXSID0023581,Simvastatin,C25H38O5,79902-63-9,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,418.2719243,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.903712,16.88162,67,,
162,DTXSID0023587,Sorbinil,C11H9FN2O3,68367-52-2,FC1=CC2=C(OCC[C@]22NC(=O)NC2=O)C=C1,236.0597203,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.459932,1.784111,2,,
163,DTXSID0023589,SOTALOL,C12H20N2O3S,3930-20-9,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,272.1194637,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
164,DTXSID0023616,Sulfamethomidine,C12H14N4O3S,3772-76-7,COC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,294.0786615,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.044510346,4.293036347,3,,
165,DTXSID0023745,D-Xylose,C5H10O5,58-86-6,O[C@@H]1COC(O)[C@H](O)[C@H]1O,150.0528234,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.619710973,1.57474024,1,,
166,DTXSID0023747,"2',3'-Dideoxycytidine",C9H13N3O3,7481-89-2,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,211.0956913,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.049705,3.839684,1,,
167,DTXSID0023826,Isophorone diisocyanate,C12H18N2O2,4098-71-9,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,222.1368278,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.161208857,5.53985874,4,,
168,DTXSID00238427,"N-(4,5-Dihydro-1H-imidazol-2-yl)-5-methylquinoxalin-6-amine",C12H13N5,91147-45-4,CC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,227.1170954,exposurepred,,,,,,,,1,0.127510456,,,,,,,,,,,,,,,,
169,DTXSID0023878,"Anthracene, Anthracene","C14H10, C14H10","120-12-7, 120-12-7","C1=CC2=CC3=C(C=CC=C3)C=C2C=C1, C1=CC2=CC3=C(C=CC=C3)C=C2C=C1","178.0782503, 178.078250322","E2Up, VBtoxcast",,,,,,,,,,,,,,,1,3,,,,1,-2.715615972,10.14364925,5,,
170,DTXSID0023901,Bentazone,C10H12N2O3S,25057-89-0,CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2,240.0568634,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.52958046,4.87082754,10,,
171,DTXSID0023907,Benzo(b)fluoranthene,C20H12,205-99-2,C1=CC=C2C(=C1)C1=CC=CC3=C4C=CC=CC4=CC2=C13,252.0939004,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.894625881,124.5474825,30,,
172,DTXSID0023909,Benzo(k)fluoranthene,C20H12,207-08-9,C1=CC2=CC3=C(C=C2C=C1)C1=C2C3=CC=CC2=CC=C1,252.0939004,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.843048957,94.33007606,31,,
173,DTXSID0023951,"Carboxin, Carboxin","C12H13NO2S, C12H13NO2S","5234-68-4, 5234-68-4","CC1=C(SCCO1)C(=O)NC1=CC=CC=C1, CC1=C(SCCO1)C(=O)NC1=CC=CC=C1","235.0666998, 235.066699837","E2Up, VBtoxcast",,,,,,,,,,,,,,,1,2,,,,1,-4.295547219,7.879595494,11,,
174,DTXSID0024000,"Chlorthal-dimethyl, Chlorthal-dimethyl","C10H6Cl4O4, C10H6Cl4O4","1861-32-1, 1861-32-1","COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl, COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl","329.9020195, 329.9020195","E2Up, VBtoxcast",,,,,,,,,,,,,,,1,2,,,,1,-1.908518198,16.59785584,5,,
175,DTXSID0024002,Fenpropathrin,C22H23NO3,39515-41-8,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,349.1677936,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.608713805,9.375372765,15,,
176,DTXSID00240267,"2,6-Dicyclopentyl-5-isopropyl-m-cresol",C20H30O,94022-23-8,CC(C)C1=C(C2CCCC2)C(O)=C(C2CCCC2)C(C)=C1,286.2296656,exposurepred,,,,,,,,1,0.767748056,,,,,,,,,,,,,,,,
177,DTXSID0024052,Dimethipin,C6H10O4S2,55290-64-7,CC1=C(C)S(=O)(=O)CCS1(=O)=O,210.0020512,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.549604191,5.218189162,8,,
178,DTXSID0024185,Methyl chlorocarbonate,C2H3ClO2,79-22-1,COC(Cl)=O,93.982157,exposurepred,,,,,,,,1,0.5099228,,,,,,,,,,,,,,,,
179,DTXSID0024216,"Nitrapyrin, Nitrapyrin","C6H3Cl4N, C6H3Cl4N","1929-82-4, 1929-82-4","ClC1=CC=CC(=N1)C(Cl)(Cl)Cl, ClC1=CC=CC(=N1)C(Cl)(Cl)Cl","228.9019599, 228.9019599","exposurepred, VBtoxcast",,,,,,,,1,88.7841221,,,,,,,,,,,1,-2.16273593,5.297139507,7,,
180,DTXSID0024260,Phosgene,CCl2O,75-44-5,ClC(Cl)=O,97.93262,exposurepred,,,,,,,,1,1.283847614,,,,,,,,,,,,,,,,
